,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20100119
1,Opinion,Correction,"The Jan. 18 op-ed ""Ukraine Is Headed for National Bankruptcy"" by Christopher Granville misstated the size of Ukraine's public and private debt denominated in foreign currency. In the fourth quarter 2008, that part of Ukraine's debt amounted to about 55% of gross domestic product. The article incorrectly claimed the figure exceeded 100% of GDP.",20100119
2,Markets,"Wabash National, Naugatuck Valley Financial: Biggest Price Decliners (WNC, NVSL)",Markets Data Center: Biggest Price Decliners.,20100119
3,None,"Brink's Home Security Holdings, Stratasys: Biggest Price Gainers (CFL, SSYS)",Markets Data Center: Biggest Price Gainers.,20100119
4,Markets,"Baidu, Apple: Money Flow Leaders (BIDU, AAPL)",Markets Data Center: Money Flow Leaders.,20100119
5,Markets,"Jaguar Mining, Centrue Financial: Biggest Price Decliners (JAG, TRUE)",Markets Data Center: Biggest Price Decliners.,20100119
6,Markets,"Brink's Home Security Holdings, Stratasys: Biggest Price Gainers (CFL, SSYS)",Markets Data Center: Biggest Price Gainers.,20100119
7,Commercial Real Estate,Architecture Billings Tick Up,"The Architecture Billings Index moved slightly higher last month, although the index remained below 50 for the 23rd consecutive month, indicating a continued decline in demand for design services.",20100119
8,US,Democrats Ponder Triage on Health Care,Congressional Democrats faced only unpalatable options for salvaging their health-care overhaul after Republicans clinched the additional Senate vote they need to thwart the legislation—a turn that had some Democrats suggesting they abandon the health effort.,20100119
9,US,FHA to Lift Mortgage Insurance Fees,The FHA will announce more stringent lending requirements to cushion against rising defaults and to stave off the need for a possible taxpayer bailout.,20100119
10,US,Terror Hearings Focus on Intelligence,"Top government officials, including Homeland Security Secretary Janet Napolitano and FBI Director Robert Mueller, will appear before committees.",20100119
11,Opinion,"Frank: One Cross of Gold, Coming Up",How the government could get even with right-wing cranks.,20100119
12,Opinion,Jenkins: Obama's Double-Dealing Bank Tax,"Government Sachs, indeed.",20100119
13,Heard on the Street,Credit Suisse Shows Bonus Leadership,"Credit Suisse employees might wish it otherwise, but the Swiss bank is emerging as a true global leader when it comes to addressing the industry's problems, particularly over pay.",20100119
14,U.S. News,Smog Fight Clouds Houston Cleanup,A debate over what is more to blame for Houston's smog problem—cars or chemical plants and refineries—is taking on added importance as it braces for tougher federal air-pollution rules.,20100119
15,Opinion,"David Brady, Daniel Kessler, and Douglas Rivers: Health Care Is Hurting Democrats",New polling data show that voters know exactly where candidates stand.,20100119
16,Opinion,Terry Miller: The U.S. Isn't as Free as It Used to Be,Canada now boasts North America's freest economy.,20100119
17,Management,Interpublic Hires Ventures Chief,Interpublic Group named former Betawave CEO Freeman to run a new umbrella unit.,20100119
18,Management,Cadbury Now Faces Rhetoric Shift,"Along with the task of integrating the two companies, Kraft and Cadbury now must find a way to climb down from the belligerent tone between them.",20100119
19,US,Outlook for the Democrats' Agenda,"Scott Brown's election as the 41st Republican senator could imperil, but perhaps not derail, Democrats' efforts in areas such as health care and financial regulation. Here's how the politics could play out.",20100119
20,Business,Corporate Watch,Corporate Watch,20100119
21,World,U.S. Troops Pour Into Haiti on Aid Mission,"American soldiers and Marines arrived in Port-au-Prince to distribute aid and bolster security, as the U.N. voted to deploy forces amid widespread looting.",20100119
22,US,Presidents Have Bounced Back From Worse,Obama can take solace in the fact that Reagan and Clinton suffered heavy losses in their first terms and came back to win re-election.,20100119
23,Asia Markets,Most Asian Markets Fall; Banks Lift Hong Kong,Regional stocks were mostly lower in quiet trade as investors awaited more earnings reports from the U.S. But Hong Kong rose 1% as bank shares rebounded.,20100119
