,section,headline,summary,date
0,Heard on the Street,Hong Kong Retailers Lost in Currency Translation,U.S. dollar strength and a weakening yuan are driving mainland visitors away from shopping paradise Hong Kong to Japan.,20151217
1,Markets,Junk Bond Pullback Exposes Insurers,A run-up in junk bonds since 2009 attracted even the most conservative of investors: insurance companies. But now these firms are among the many investors feeling the pain following a deep selloff.,20151217
2,Heard on the Street,Why Fannie Mae Revival Hopes Are Withering on Capitol Hill,Shares of Fannie and Freddie are in trouble thanks to a provision in Capitol Hill’s omnibus spending deal.,20151217
3,Heard on the Street,Pier 1 Imports: E-Commerce Isn’t the Only Problem,Pier 1’s same-store-sales decline show its problems extend beyond its own operational challenges.,20151217
4,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Dec. 18, 2015.",20151217
5,Infogrfx Slide Show New York,Photos of Rev. Emily Scott at St. Lydia’s,"Photos of the Rev. Emily Scott at St. Lydia’s, her storefront church in the Gowanus section of Brooklyn.",20151217
6,Pop Scene,James Blake in Brooklyn; A Reunited Royal Trux,"James Blake plays in Brooklyn, Royal Trux reunite and more in Pop Scene.",20151217
7,Business,Cancer-Care Giant to Pay $19.75 Million to Settle Medicare Billing Probe,"Cancer-care giant 21st Century Oncology agreed to pay $19.75 million to settle civil allegations by the Justice Department that its doctors performed a bladder-cancer test on Medicare patients more often than medically necessary, according to people close to the investigation.",20151217
8,Tech,U.S. Warns Alibaba Again About Counterfeit Goods,"U. S. trade officials issued another warning to Chinese e-commerce giant Alibaba, saying brand owners continue to complain that its online sales platforms are still major sellers of counterfeit goods.",20151217
9,Commodities,Chinese Diesel Floods Onto Global Markets,"Diesel becomes the latest commodity to feel the effect of tepid domestic demand, and the pace of export growth is accelerating.",20151217
10,Tech,Microsoft Unveils Plans for China Joint Venture,Microsoft disclosed new details of a plan to work with a Chinese partner to accelerate adoption of the Windows 10 operating system.,20151217
11,Middle East,U.N. Endorses Islamic State Sanctions,"The U.N. Security Council approved a robust set of sanctions targeting Islamic State’s finances, in an effort to contain the extremist group’s growing influence and global reach.",20151217
12,New York Giants,Giants’ Hydration Habits Come With Medical Risks,"Before most games, more than a dozen Giants line up in the trainer’s room to have a saline solution delivered intravenously into their bloodstream. Many doctors believe this isn’t such a good idea.",20151217
13,Middle East,"Islamic State Routed in Iraq Battle, U.S. Officials Say","Islamic State mounted a major offensive Wednesday in northern Iraq, but Kurdish Peshmerga forces backed by U.S. and coalition air support were able to rout the group in a counterattack, U.S. defense officials said.",20151217
14,The A-Hed,"To Golfers’ Delight, It’s Tee Time in December",Mild temperatures are bringing crowds to U.S. golf courses well past the usual fall months.,20151217
15,Heard & Scene,Tuna Sandwich Puppet Is Feast of Laughs on Stage,"One of the many comic highlights of “Oh, Hello,” a new play starring Nick Kroll and John Mulaney running through Sunday at the Cherry Lane Theater, involves a large puppet.",20151217
16,Politics,Vote on Spending Bill Goes to the Wire,Lawmakers decided to make Speaker Paul Ryan sweat this week over the outcome of Friday’s vote on sweeping spending legislation to fund the government through next September.,20151217
17,New York,"Readers Sound Off on Bears, Schools, Trees and More","Greater New York readers weigh in on hunting bears in New Jersey, East East Ramapo schools, the American chestnut tree and more.",20151217
18,Politics,New York City to Expand Homeless Outreach,Mayor Bill De Blasio announces aggressive new strategy at meeting with business leaders.,20151217
19,Tech,Dell Subsidiary SecureWorks Files for an IPO,Dell shed light on how it will close an estimated $10 billion financing gap in its proposed acquisition of storage vendor EMC by disclosing plans for an initial public offering by its SecureWorks security division.,20151217
20,Business,Nutrisystem Buys South Beach Diet Brand,"Nutrisystem Inc. has purchased the South Beach Diet brand, which has more than 23 million books in print, for $15 million.",20151217
21,Art Review,The Best Architecture of 2015: Their Modesty Becomes Them,This year’ s best buildings proved that architecture doesn’t have to be loud to be important.,20151217
22,Business,AK Steel Projects Loss on Plant-Idling Charges,"AK Steel Holding projected a bigger-than-expected loss for the fourth quarter on one-time items, including expenses related to the idling of a Kentucky blast furnace and a write-down of its former insurance operations.",20151217
23,The Count,"For Once, It’s the National League That’s Shelling Out Cash","So far this offseason, NL teams have outspent their AL counterparts for the first time in years.",20151217
24,Take a Number,Can the Giants Shock the Unbeaten Panthers?,"The Giants, in a three-way tie for the NFC East lead, find themselves in a must-win game against an undefeated foe this weekend. Do they really play better in these late-season situations, or is it all smoke and mirrors?",20151217
25,U.S.,U.S. Schools Draw More Chinese,"A record number of Chinese students are enrolling in American primary and secondary schools, public and private, according to new figures, many with the goal of getting an edge in U.S. college admissions.",20151217
26,Latin America,Relatives of Venezuelan President Plead Not Guilty to Drug Charges,Two relatives of Venezuelan President Nicolás Maduro pleaded not guilty to charges of conspiring to smuggle cocaine into the U.S.,20151217
27,Sports,Brazil’s Adriano de Souza Claims World Surfing Title,"Brazil claimed its second-ever world title in professional surfing Thursday, a year after winning its first, underscoring the South American nation’s rise in a sport that is creeping into the mainstream.",20151217
28,Health,Kaiser Permanente to Launch Medical School,"Kaiser will launch a medical school focused on training students in its integrated style of care, in the latest sign of efforts to expand and reshape traditional physician education.",20151217
29,DECLARATIONS,Primary Preview: The Brawl vs. the Blob,A role reversal gives us rambunctious Republicans and deathly Democrats.,20151217
30,Review & Outlook,Europe’s Privacy Fortress,New data-protection rules will push innovation elsewhere.,20151217
31,Review & Outlook,Spain’s Turnaround Election,The economy is growing again. Will voters notice?,20151217
32,Politics,"Clinton Views on Charter Schools, Teacher Evaluations Upset Some Democrats","Democrats backing the effort to overhaul American education have become increasingly concerned that presidential front-runner Hillary Clinton isn’t committed to their cause, and some donors are holding back support for her campaign.",20151217
33,Latin America,Brazil’s Supreme Court Clears Way for Impeachment of President,"Brazil’s Supreme Court cleared the way for impeachment proceedings to move forward against President Dilma Rousseff, but under conditions that may increase her chances of surviving efforts to oust her from office.",20151217
34,Review & Outlook,The Politics of ObamaCare’s Taxes,The delay in the Cadillac levy doesn’t hurt chances for repeal.,20151217
