,section,headline,summary,date
0,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20171107
1,Corrections,Corrections & Amplifications,"Corrections & Amplifications for edition of Nov. 8, 2017.",20171107
2,Politics,Democrat Phil Murphy Is Elected New Jersey Governor,"New Jersey voters Tuesday elected Democrat Phil Murphy as their next governor, ending two terms of Republican control.",20171107
3,Politics,New York City Mayor Bill de Blasio Easily Wins Re-Election,"New York City Mayor Bill de Blasio was re-elected by a wide margin, easily overtaking Republican Nicole Malliotakis to become the first Democratic mayor to win two terms in the city since the early 1980s.",20171107
4,Central Banks,RBNZ Set to Hold Amid Mandate Uncertainty,"The Reserve Bank of New Zealand is widely seen keeping policy on hold at its meeting Thursday amid uncertainty over how the new government may change the central bank’s mandate, a sharp fall in the local currency and mixed signals from the economy.",20171107
5,U.S.,"Plane Crash Kills Roy Halladay, Who Pitched a Perfect Game","Roy Halladay, a two-time Cy Young Award winner who pitched a perfect game and a playoff no-hitter for the Philadelphia Phillies, died Tuesday when his private plane crashed into the Gulf of Mexico. He was 40 years old.",20171107
6,Asia,Trump’s Visit to Korean DMZ Called Off Due to Bad Weather,"President Donald Trump attempted a surprise visit to the Demilitarized Zone that separates North and South Korea, but it was cancelled due to poor weather.",20171107
7,Politics,GOP Senators Aim to Retain Medical-Expenses Deduction,"Senate Republicans aim to preserve a popular tax deduction for household medical expenses when they release their version of a tax plan later this week, parting ways with House lawmakers on a proposal that costs about $182 billion over a decade, according to people familiar with the matter.",20171107
8,Slideshow,Photos: Americans Head to the Polls in State and Local Elections,Democratic party officials hope their Tuesday victories in New Jersey and Virginia gubernatorial races will beget success in 2018,20171107
9,IPOs,Tencent Unit’s Shares Up 91% on Debut,The global frenzy for technology stocks sent shares of China Literature surging on their first day of trading in Hong Kong.,20171107
10,U.S.,GOP Lawmakers Move to Tighten Background Checks After Texas Shooting,Republican lawmakers said they were pursuing ways to tighten the national background-checks system that failed to prevent the gunman in the Texas church shootingfrom getting a gun.,20171107
11,World,China’s JD.com to Import $2 Billion in U.S. Food Over Three Years,"Chinese e-commerce company JD.com plans to import $2 billion worth of U.S. beef and other food products over three years, in one of number of agreements tied to President Donald Trump’s China summit.",20171107
12,REVIEW & OUTLOOK,Koskinen’s Parting Gift From the IRS,Obama’s tax man rolls Mnuchin to enforce the ACA’s employer mandate.,20171107
13,Consumer Technology,Snap Plunges Nearly 20% as Quarterly Loss More Than Triples,"Snap Inc. shares plunged as much as 20% after the company said its quarterly loss more than tripled, disappointing Wall Street again as it failed to significantly grow the number of people using its app daily.",20171107
14,Tech,Senate Committee Subpoenaed Former Yahoo CEO Mayer,"A Senate committee moved last month to force former Yahoo Chief Executive Marissa Mayer to testify in a hearing Wednesday about corporate data breaches, after she initially declined lawmakers’ invitation.",20171107
15,UPWARD MOBILITY,What Trump and Teddy Roosevelt Have in Common,Today’s immigration debate has historical echoes.,20171107
16,Business World,Who Leaked the Paradise Papers?,Is the consortium of journalists fronting for an intelligence agency?,20171107
17,Opinion,Chinese Telecom Threatens U.S. Security,Giving Huawei the green light would allow Beijing to spy on Americans.,20171107
18,Bookshelf,Review: Nervous Neighbors,"Two counties separated by the Mason-Dixon line experience the Civil War and its aftermath differently, yet share a sense of anxiety and regret. Allen C. Guelzo reviews “The Thin Light of Freedom” by Edward L. Ayers.",20171107
19,POLITICS & IDEAS,Donald Trump’s Belated Civics Lesson,The president is learning how the Constitution works—and he’s not happy.,20171107
20,New York,Stuytown Owners Make Solar-Panel Investment,The Wall Street venture that purchased Stuyvesant Town and Peter Cooper Village two years ago for $5.3 billion is planning to turn the roofs of the sprawling apartment complex into Manhattan’s largest solar power producer.,20171107
21,REVIEW & OUTLOOK,Trump’s Antiterror Omission,Where’s the new policy for handling captured terrorists?,20171107
22,Review & Outlook,South Korea’s Bow to Beijing,Seoul caves on Thaad missile defenses and a democratic alliance.,20171107
23,Heard on the Street,Snap Gets Popped Again,Social network’s battered valuation still looks pricey considering user growth slowdown.,20171107
24,Markets,"Quant Fund Struggles Despite Backing by Cohen, Andreessen",A quant-trading firm backed by hedge-fund investor Steven A. Cohen and venture-capital firm Andreessen Horowitz has run into early problems.,20171107
25,Politics,De Blasio on Track to Win a Second Term,"New York City Mayor Bill de Blasio is expected to win a second term on Tuesday, in a race that generated little excitement among voters.",20171107
26,U.S.,Christie Looms Large as New Jersey Casts Votes for Governor,"As New Jersey voters went to the ballot box, many had departing Gov. Chris Christie on their minds as they made their choice for the state’s next governor.",20171107
27,Foreign Exchange,Dollar Rises as Fed Looks Like Best Bet to Raise Rates,The U.S. dollar rose as investors bet that the Federal Reserve remains the global central bank in the best position to raise interest rates.,20171107
28,Middle East,Saudi Crackdown Targets Up to $800 Billion in Assets,"The Saudi government is aiming to confiscate cash and other assets worth as much as $800 billion in its broadening crackdown on alleged corruption among the kingdom’s elite, according to people familiar with the matter.",20171107
29,Property Report,Developers Sell the Trump Name Without the Trump Name,A developer in the nation of Georgia believes it can still turn a luxury-condominium-tower project’s former association with U.S. President Donald Trump into excitement among potential condo buyers.,20171107
30,Opinion,A Strategy for the Post-ISIS Middle East,"The stakes are highest, and the current dilemmas most acute, in Iraq, Syria, Egypt, Yemen and Jordan.",20171107
31,Opinion,Keep Twitter Accountable Without Censorship,Social-media companies should lose their liability exemption if their rules aren’t viewpoint-neutral.,20171107
32,Slideshow,Photos of the Day: Nov. 7,"In photos selected Tuesday by Wall Street Journal editors, a voter fills out a ballot on Election Day, a man in Afghanistan removes broken glass from his shop, and more.",20171107
33,Property Report,Multifamily Building in Brooklyn Secures $217.5 Million Loan,"The Ashland, a 53-story rental apartment building in Brooklyn’s Cultural District in Fort Greene, has refinanced its debt with a $217.5 million loan from Wells Fargo Multifamily Capital, according to the company that advised the transaction.",20171107
34,Central Banks,Bank of Canada’s Poloz: ‘We Know How Inflation Works’,"In a speech in Montreal, Bank of Canada Governor Stephen Poloz offers a defense of central bankers’ handling of inflation dynamics, amid slower price increases across developed world.",20171107
35,Politics,Trump Didn’t Endorse a NYC Mayoral Candidate,"In an unusual move, Republican President Donal Trump, who is registered to vote in New York City, didn’t endorse his party’s nominee in the mayoral race, which pits GOP Assemblywoman Nicole Malliotakis against Democratic Mayor Bill de Blasio.",20171107
36,Business,Unilever Gains Delay in Dispute,Unilever has won a temporary respite in a case alleging the company colluded with another firm to divide up the spreads market in South Africa.,20171107
37,Best of the Web,Could He Not Stand Rand?,Waiting for an explanation of an attack on a U.S. senator.,20171107
38,Property Report,Drop in Mall Values Weighs Down Commercial Property Sector,"Weakness in the mall sector dragged valuations lower across the entire commercial real estate market in October, according to a report by real estate research firm Green Street Advisors.",20171107
39,Oil Markets,Oil Prices Lower as Geopolitical Fears Fade,"Oil prices edged lower on Tuesday, as some of the geopolitical fears that took crude to a two-year high faded.",20171107
40,Europe,EU Poised to Propose 30% CO2 Emissions Cut,"The EU is poised to propose a 30% cut in carbon-dioxide emissions from cars and vans in the decade through 2030, setting the stage for tough negotiations with auto makers fighting for lower targets and environmentalists pushing for greater reductions.",20171107
41,Property Report,Co-Working Trend Eats Into Office Demand,"The co-working trend, popularized by startup businesses like WeWork, has been attractive to entrepreneurs and small companies looking for communal office space and short-term commitments.",20171107
