,section,headline,summary,date
0,U.S.,News Quiz: June 16 - 22,"What triggered the massive demonstrations in Brazil? What's the economic value of saving one life, according to the U.S. Department of Transportation? What are burpees? Test your knowledge of this week's news.",20130622
1,Graphics,Green Earth,See an image of the earth's vegetation based on data gathered by sensors on board the Suomi NPP satellite.,20130622
2,Whats News Business Finance,What's News: Business & Finance,"What's News: Business & Finance Top Stories for June 22-23, 2013",20130622
3,Asia Business,"BOE, PBOC Agree on Currency Swap",The Bank of England and the People's Bank of China Saturday said they had reached a three-year deal to swap sterling and yuan when needed.,20130622
4,Ask Dow Jones,Gift-Tax Exclusion Isn't 'Portable',Understanding 'portability.',20130622
5,Investing Basics,So You Think You're a Financial Genius?,There is a widening gap between what typical investors think they know about investing and what they actually know.,20130622
6,Barron's Insight,There's a Big Upside at Big Lots,Some strategic initiatives aimed at boosting sales could lead to operating improvements by year-end and push the stock to $40 a share in 2014.,20130622
7,Tip of the Week,Get a Little Boost in Your Checking Account,High-yield accounts offer higher interest rates—if you meet all of the conditions.,20130622
8,The Aggregator,Foreclosures Are Still a Concern,Foreclosures are expected to continue until banks catch up with the backlog of delayed foreclosures.,20130622
9,Sunday Journal,The Fed Signals a Slowdown; Traders Head for the Exits,"Sharp selloffs in higher yielding investments, such as utilities, revealed where investors may have overpaid. Also taking a big hit, yield-rich real-estate investment trusts.",20130622
10,Latin America,Protests in Brazil Injure 15,"A day after Brazilian President Dilma Rousseff called for an end to violent protests, some 60,000 marchers took to the streets again in the southern city of Belo Horizonte, injuring at least 15.",20130622
11,New York Sports,High School Runner Earns World Championship Berth,"Mary Cain, a 17-year-old running prodigy from Bronxville, N.Y., further cemented her legacy as one of America's best-ever high-school runners by qualifying to represent the U.S. in the 1,500 meters.",20130622
12,Politics,Obama to Include Existing Plants in Pollution Plan,"President Barack Obama, in a speech on Tuesday, will announce his intent to regulate emissions from existing power plants as part of a broader effort to curb carbon pollution and confront the effects of global warming.",20130622
13,U.S.,Judge: No Audio Testimony in Zimmerman Trial,The judge in the murder trial of George Zimmerman said that prosecution audio experts who point to Trayvon Martin as screaming on a 911 calls moments before he was killed won't be allowed to testify at trial.,20130622
14,U.S.,Two Killed in Plane Crash at Air Show,"A plane carrying a wing walker crashed Saturday at an air show in Ohio and exploded into flames, killing the pilot and stunt walker instantly, authorities said.",20130622
15,Sports,Danish Driver Dies in Le Mans Race,"Danish driver Allan Simonsen died Saturday following a crash at the 24 Hours of Le Mans, race organizers said.",20130622
16,Middle East,Suicide Bomber Kills 14 in Iraqi Mosque,"A suicide bomber blew himself up inside a Shiite mosque north of Baghdad, killing 14 and wounding 32 others, Iraqi officials said.",20130622
17,Life & Style,Diabetes Drugs Hit Study Goals,Studies involving two different types of diabetes drugs being developed by Eli Lilly showed the drugs met study goals by reducing a key measure of blood sugar.,20130622
