,section,headline,summary,date
0,Graphics,H-P's Autonomy Deal,Read about key events surrounding Hewlett-Packard's purchase of Autonomy.,20130121
1,Opinion,Pepper...and Salt,Pepper...and Salt,20130121
2,Graphics,Comparing 2009 and 2013,"The president being sworn in Monday at the Capitol was the same man as in 2009, but not everything else was the same. Take a look at what's changed.",20130121
3,Graphics,"The People, Politics and Culture of America","A snapshot of our population, attitudes and society at the beginning of President Barack Obama's second term.",20130121
4,Graphics,Following the Festivities,The president and vice president will mark the start of their second term with a public swearing-in ceremony on Monday followed by a parade.,20130121
5,Management,Thai Energy Giant Committed to East,"PTT Global Chemical CEO Anon Sirisaengtaksin explains why his company is bucking the trend and isn't rushing to invest in the U.S., where the surge of cheap shale gas has helped revive the chemical business.",20130121
6,DJ FX Trader,New Zealand Dollar Gains,"The New Zealand dollar ended higher Tuesday, though it pared some earlier gains after Japan's central bank said it would adopt a 2% inflation target.",20130121
7,CIO Network Conference,A Transformative Time for Companies—and Their CIOs,The CIO has been recast from the guy who worried about the internal data network to the man or woman now central to virtually every major decision a company makes.,20130121
8,Markets,Baum Leaves Dreyfus,"Jonathan Baum, chairman and chief executive of Bank of New York Mellon Corp.'s mutual-fund unit, has left the firm, the company said Monday.",20130121
9,Politics,Many Brave the Ballroom Crowd for a Brush With History,"At the only official inaugural ball open to the general public Monday evening, guests danced on a concrete floor and juggled plates of pretzels near the stand-up buffet. But partygoers were still just thrilled to be there.",20130121
10,New York Sports,Forget Prom—I've Got Hockey Games to Play,"While most 18-year-olds are making plans for prom, Devils winger Stefan Matteau on Tuesday will become the youngest player ever to skate for the team in New Jersey.",20130121
11,Fashion,Michelle's Fashion Choices,First lady Michelle Obama stepped out Monday night in a ball gown designed by Jason Wu.,20130121
12,N.Y. Nets,It's a Good Thing Joe Johnson Has A Bad Memory,"After going hot and cold all night, he sank the shot that mattered most against the Knicks.",20130121
13,N.Y. Nets,Nets Grab a Win at Garden,"Once again, the battle between boroughs comes down to the game's last shot.",20130121
14,N.Y. Yankees,Brian Costa: The Winter Without a Blockbuster,"For the purposes of building sustainable contenders over the next several years, the Yankees' and Mets' collective lack of largess isn't nearly as bad as it is boring",20130121
15,N.Y. Yankees,The Dullest Teams in New York,"With Dickey and Swisher gone, the Mets and Yankees now have as much personality as a rock.",20130121
16,Latin America,Chávez Allies Strike Optimistic Tone,"Relatives and political allies of President Hugo Chávez, hospitalized for the past six weeks in Cuba, have struck an optimistic tone about the cancer-stricken leader's health in recent days.",20130121
