,section,headline,summary,date
0,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20180416
1,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20180416
2,Japan,Sexual-Harassment Probe Shakes Japan as Abe’s Power Weakens,"Japanese Prime Minister Shinzo Abe, reeling from record-low polls, suffered a new setback on the eve of a trip to the U.S., with the Finance Ministry opening an investigation into sexual-harassment allegations against a top official.",20180416
3,Politics,Commerce Secretary Wilbur Ross Gains More Sway Over Space Issues,"The Trump administration will try a new approach to preventing hundreds of military and commercial satellites from hitting space debris, Vice President Mike Pence said on Monday.",20180416
4,Earnings,Netflix Continues Growing Subscribers,"Netflix reported another quarter of blockbuster subscriber growth that exceeded its own forecast and expectations from Wall Street, illustrating the ongoing demand for a service that now reaches 125 million people globally.",20180416
5,Business,Steve Wynn and Ex-Wife Elaine Wynn Settle Long-Running Litigation,"Embattled casino mogul Steve Wynn has settled all remaining claims in a long-running lawsuit centered around a since-dissolved shareholders’ agreement with his ex-wife, Elaine Wynn.",20180416
6,Tech,"At Facebook, Median Pay Tops $240,000","Facebook employees earned a median pay package of more than $240,000 last year while Chief Executive Mark Zuckerberg’s total compensation was more than $8.8 million.",20180416
7,Tech,Tesla Halts Model 3 Production Again,"Tesla has again halted production of the Model 3 sedan, days after CEO Elon Musk said the auto maker’s pace of making 2,000 of the sedans a week is sustainable.",20180416
8,Politics,Senators Release Bill to Update Law Underpinning War on Terrorism,"A bipartisan group of senators Monday released a proposal on that seeks to modernize a 2001 law passed shortly after the Sept. 11, 2001 terrorist attacks.",20180416
9,Business,TaskRabbit Discloses Cybersecurity Incident,"TaskRabbit, an online marketplace for freelance labor that is part of Swedish furniture chain IKEA, on Monday took down its website and app and urged customers to change their passwords.",20180416
10,World,U.S. Pastor Held in Turkey Denies Links to Terrorists,"An American pastor who has spent 18 months in Turkish custody appeared for the first time in court Monday, denying accusations of espionage and contacts with terrorists in a case that has exacerbated tense relations between Washington and Ankara.",20180416
11,U.S.,New Jersey to Dismiss Outside Law Firm in Atlantic City Takeover,New Jersey Gov. Phil Murphy says the state would dismiss an outside overseer who has held wide-ranging powers over Atlantic City’s troubled finances and operations for more than a year.,20180416
12,Politics,"EPA’s $43,000 Booth for Pruitt Broke the Law, Oversight Body Says","The EPA violated the law when it didn’t notify Congress before buying a $43,000 soundproof phone booth for Administrator Scott Pruitt, a government oversight body said.",20180416
13,Transit,Morning Downpour Douses Subway Stations,"Heavy rainfall Monday morning turned some New York City subway stations into waterfalls. With flash flood warnings blaring from cellphones, social media filled up with photos and videos of rain pouring down station staircases and onto platforms.",20180416
14,Media & Marketing,"New York Times, New Yorker Share Pulitzer for Sexual-Harassment Coverage","The New York Times was awarded three Pulitzer Prizes, including the award for public-service journalism, while the Reuters news agency won two.",20180416
15,Politics,Sean Hannity Was a Client of Trump Lawyer Michael Cohen,"Fox News commentator Sean Hannity was revealed in federal court Monday to have been represented by President Donald Trump’s longtime personal lawyer, Michael Cohen, after a judge ordered the disclosure of a Cohen client who had wanted his identity hidden.",20180416
16,REVIEW & OUTLOOK,Crowding Out K-12 Education,The real budget story behind those teachers strikes: Medicaid and public pensions.,20180416
17,REVIEW & OUTLOOK,Abe’s Trump Trade Pitch,Japan’s PM needs a reform victory that the U.S. can provide.,20180416
18,REVIEW & OUTLOOK,Erdogan’s American Hostage,Andrew Brunson’s case is part of a larger problem with Turkey.,20180416
19,Russia,White House Says It Is ‘Evaluating’ New Sanctions Against Russia,"The Trump administration said it is evaluating prospects for new sanctions against Russian entities and companies involved in Syria’s chemical-weapons program, a day after a top diplomat said Washington was ready to impose new punitive actions.",20180416
20,Crime,Nanny Murder Case Goes To Jury,"Lawyers presented their final arguments in the trial of former Manhattan nanny Yoselyn Ortega, who is accused of fatally stabbing two young children in 2012.",20180416
21,REVIEW & OUTLOOK,Macron at the Movies,Why the French can’t see Netflix films at their own film festival.,20180416
22,Opinion,Barbara Bush Faces Death With Courage,"Palliative care is often the best option, even when doctors are able to prolong life.",20180416
23,World,U.S. Says Russia May Have Tampered With Chemical Attack Site,The U.S. said it was concerned Russian officials may have tampered with the site of an alleged chemical attack in Syria as investigators appeared to be blocked from the area.,20180416
24,Sports,How the Boston Marathon’s Runner-Up Shocked the Running World,"Sarah Sellers, an unknown, unsponsored, previously unheralded nurse from Arizona, became a Boston Marathon legend on Monday.",20180416
25,Politics,Two Factions of N.Y.’s Democratic State Senators to Sit Together Again,"The two groups are coming together, ending seven years of party warfare that helped Republicans gain power in a largely Democratic state. But a lone wolf remains.",20180416
26,Heard on the Street,Netflix Hasn’t Found an Expectation It Can’t Beat,Streaming service has record quarter and predicts more strong growth.,20180416
27,Politics,"Tax Overhaul Remains Unpopular, Poll Shows","More people view the Republican tax overhaul as a bad idea than a good one, a new Wall Street Journal/NBC News poll found, but Americans see the GOP as better equipped to handle taxes and other economic issues.",20180416
28,Opinion,How Bad Is the Government’s Science?,"Policy makers often cite research to justify their rules, but many of those studies wouldn’t replicate.",20180416
29,Television Review,Review: Anodyne ‘Civilizations’,This reboot of Kenneth Clark’s landmark series of 1969 takes a largely value-free approach to the world’s wonders.,20180416
30,Opinion,"Please, Your Honors, Don’t Put Me Out of Business",The justices shouldn’t force small retailers to collect sales taxes across state lines.,20180416
31,Opinion,"Don’t Be Evil, Support the Troops","Google employees may not like its Pentagon work, but what’s good for business is good for peace.",20180416
32,Opinion,Protecting U.S. Dredgers Kills Jobs,The Foreign Dredge Act of 1906 has stifled competition in the seaport industry.,20180416
33,MAIN STREET,"McCabe, the New ‘Deep Throat’","Another top bureau official who leaked, lied and blamed other FBI agents.",20180416
34,Global View,Trump’s Realist Syria Strategy,The president’s goal is to avoid bailing out without getting sucked in.,20180416
35,Bookshelf,‘On Grand Strategy’ Review: The War Against Decline and Fall,"The wisdom, temperament and courage that create great leaders and enduring empires—and the mistakes that may lead to ruin. John Nagl reviews “On Grand Strategy” by John Lewis Gaddis.",20180416
36,Canada,Canada Recalls Families of Diplomats in Cuba,Canadian diplomats in Cuba will no longer be permitted to bring family members to live with them as unusual health problems some personnel reported in the country last year persist.,20180416
37,Markets,Bank of America’s Profits Lifted by Tax Law,"Bank of America reported higher first-quarter earnings, boosted by the U.S. tax law and continued rising interest rates. The results extended the string of better-than-expected results from the nation’s biggest banks.",20180416
38,Pro VC Industry News,New Wave of Firms Race to Capitalize on ICO Gold Rush,"Despite a potential crackdown on U.S. initial coin offerings, many upstart crypto-trading platforms are barreling into uncharted territory.",20180416
39,Politics,"No Overwhelming Support for More Online Regulation, Poll Finds","Congress has held high-profile hearings on Facebook and is debating new regulation of social media companies, but a Wall Street Journal/NBC News poll finds that Americans have only a limited appetite for new government oversight of social media companies.",20180416
40,Economic Data,"Consumers Shy From Spending, Despite Tax Cuts","Spending at U.S. retailers bounced back in March, but the broader trend  shows only moderate consumer-spending growth despite a solid labor market and growing paychecks.",20180416
41,Politics,Ex-White House Aide Rick Dearborn Joins Washington Consulting Firm,"Former White House Deputy Chief of Staff Rick Dearborn has been named partner at the Cypress Group, a Washington-based consulting firm that specializes in the legislative and regulatory effect on businesses.",20180416
42,Slideshow,Photos of the Day: April 16,"In photos selected Monday by Wall Street Journal editors, Desiree Linden of the U.S. wins the women's division of the Boston Marathon, a boy walks along a damaged street in Syria, Sumo wrestlers perform in Japan, and more.",20180416
43,U.S.,"South Carolina Deadly Prison Fight Sparked By Gangs, Contraband Cellphones",Seven inmates were killed and 17 others injured at a rural South Carolina prison in a series of fights that were fueled in part by contraband cellphones.,20180416
44,Oil Markets,Oil Retreats From Three-Year High as Syria Tensions Simmer,"Oil prices retreated Monday from a three-year high reached at the end of last week, as geopolitical risks to supply receded.",20180416
