,section,headline,summary,date
0,Graphics,From Public to Private ... and Back?,Best Buy founder Richard Schulze is looking to add his name to a roster of corporate founders who decided they would rather take their companies private.,20120806
1,Decos and Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 7, 2012",20120806
2,Opinion,Pepper...and Salt,Pepper...and Salt,20120806
3,Graphics,Robotic Explorer,Explore some of the features of the Curiosity rover.,20120806
4,US Page One,What's News: World-Wide,"What's News: World-Wide Top Stories for Aug. 6, 2012",20120806
5,London Olympics,U.S. Judo Athlete Fails Drug Test,"An American judo fighter was expelled from the Olympics after failing a drug test, the first U.S. athlete to be sanctioned by Games officials for doping.",20120806
6,U.S.,Virginia Election Board Seeks Probe of Petitions,"The Virginia State Board of Elections asked the state attorney general Monday to investigate suspected fraud on petitions submitted on behalf of former Rep. Virgil Goode, a third-party presidential candidate.",20120806
7,New York Region,Greenwich Power Cut by a Tree,"One downed tree wiped out power to nearly every customer in Greenwich, Conn., and left thousands more without electricity in neighboring Stamford, officials said.",20120806
8,Remembrances,Acerbic Art Critic Who Wrote 'The Fatal Shore',"Robert Hughes, Time magazine's trenchant art critic for three decades starting in 1970, was also an essayist and historian of Australia.",20120806
9,U.S.,Top FDA Officials Were Aware of Email Monitoring,"Top Food and Drug Administration officials were aware of the monitoring of emails of scientists who had raised safety issues, according to FDA officials and a letter the agency sent to Senate investigators.",20120806
10,The A-Hed,Some Not So Super PACs,Big super PACs are raking in millions of dollars and playing a leading role in the 2012 election. But regular people across the country have formed more than 600 not-so-super PACs that tout political silliness.,20120806
11,New York Schools,Horace Mann Draws Fire for Response,The board of directors at the Horace Mann School detailed a series of steps it is taking to address a sexual-abuse scandal that has shaken the elite Bronx academy.,20120806
12,London Olympics,Britain Winning Arms Race in Cycling,Britain's cycling team wears the sleekest and speediest uniforms in the sport.,20120806
13,Asia House of the Day,Privacy With Resort Perks in Thailand,"This beach-facing villa in Koh Samui, Thailand, not only has its own amenities such as a plunge pool and a gym, but residents also have full access to the neighboring Four Seasons resort.",20120806
14,Heard on the Field,Giants' Thomas Might Not Be Lost After All,"The cornerback is headed back to training camp—not to surgery, as previously expected.",20120806
15,Politics,Obama Calls for 'Soul Searching' on Guns,"After two mass shootings, Obama repeated his call for a national dialogue over gun violence. But White House officials said they had no information about when or how he would make that happen.",20120806
16,Business,SEC Probes NYSE Data Feeds,The Securities and Exchange Commission is looking into whether some customers of the New York Stock Exchange received trading information slightly before others.,20120806
17,New York Politics,Upstate Mayors Cold to Control Board Idea,A coalition of upstate mayors offered a tepid response to the idea of putting deficit-plagued cities and counties under the authority of a control board.,20120806
18,London Olympics,"Durant Catches Fire, Team USA Blazes On",Kevin Durant delivered a highbrow performance and led the U.S. men's basketball team to a 126-97 victory over Argentina and into the Olympics' knockout round.,20120806
19,New York Culture,Hot Acts at Madcap Party,"Fifteen thousand tattooed and bikini-clad teens and 20-somethings had come out to Williamsburg for the all-day Mad Decent Block Party to dance to the concert sets on stage, feast on food and catch some scorching rays.",20120806
20,New York Culture,"On the High Line, Falling Forward With a Season of Art","The Wall Street Journal recently got an exclusive sneak peek at the fall season of art at the High Line park, comprising seven pieces on display throughout the autumn beginning Sept. 13.",20120806
21,Business,Bling Toned Down in Beijing,"Luxury goods makers selling in China are gambling that consumers will shy away from the most ostentatious logos and displays of wealth. The Chinese haven't lost their taste for luxury, the companies say, but they want it in more subtle forms.",20120806
22,Speakeasy,Lawyer-Turned-Novelist Makes It Up as She Goes,"Since leaving her career as a criminal defense lawyer a decade ago, Rebecca Stead has penned three children's books brimming with imagination.",20120806
23,What's Your Workout?,The Workout of a Goal-Oriented Tech Pro,"During the week, Jordan Burke provides technical expertise to clients. On the weekends, he has a far different second job, as goalie for the Boston Cannons of Major League Lacrosse.",20120806
24,Donor of the Day,Honored for Decades of Providing Mobility,"Out of a horrible tragedy came an unexpected nonprofit organization, the Wheelchair Charities Inc. Foundation, which provides manual and motorized wheelchairs, specially equipped buses, modified beds and therapy equipment to physically impaired individuals.",20120806
25,Photos,Photos of the Day: Aug. 6,"In today's photos, washer women gather in India, Sikhs mourn after a deadly temple shooting near Milwaukee, people enjoy an outdoor bath in Budapest, and more.",20120806
26,Health,HCA Discloses Federal Probe,"HCA said federal prosecutors in Miami are probing the ""medical necessity"" of cardiology procedures performed at several of its hospitals.",20120806
27,Business,AMR  Faces $162 Million in Penalties,"The Federal Aviation Administration is seeking a record $162.4 million of proposed and potential civil penalties from American Airlines parent AMR Corp., according to court documents in the company's bankruptcy case.",20120806
28,London Olympics,"For Triathlete Kemper, a Last Kick at the Can",American Hunter Kemper has made four attempts to win a medal in the Olympic triathlon. He'll make it five on Tuesday when he goes up against men more than a decade younger than himself.,20120806
29,Photos,Olympics Men's Basketball: U.S. vs. Argentina,See action from the U.S. men's basketball game against Argentina Monday at the London 2012 Olympics.,20120806
30,Health,"Alzheimer's Drug From Pfizer, J&J Fails in Late-Stage Trial","A closely watched drug aiming to treat Alzheimer's failed during a second pivotal clinical trial, prompting Johnson & Johnson and Pfizer to abandon late-stage testing of the therapy.",20120806
31,Travel,European Business Travel Briefs,"Allocated seats on Easyjet, no-kid zones on Air Asia X",20120806
32,What's Your Workout?,Get Into the Game: a Lacrosse Guide,Coach Charley Toomey of Loyola University Maryland on how to play lacrosse.,20120806
33,Technology,End of Channel Surfing?,Some startup companies are updating the traditional channel guide to show TV viewers programs that are relevant to them based on their social circles.,20120806
34,Opinion,McGurn: Ohio's Jewish Marine and the New GOP,U.S. Senate candidate Josh Mandel takes on incumbent liberal stalwart Sherrod Brown.,20120806
35,N.Y. Mets,"Nice Job, Rookie—Now Get Back in the Bullpen","No matter how well Mets rookie Jeremy Hefner pitched, he was destined to head back to the bullpen when Johan Santana returned",20120806
36,Middle East,Syria's Prime Minister Apparently Defects,"Syria's prime minister defected to the opposition, making him the highest-ranking Sunni official to switch sides.",20120806
37,Opinion,Meals on Wheels,Chicago puts the brakes on upwardly mobile food truck operators.,20120806
38,Health Journal,The Latest Mammogram Controversy: Density,Many women aren't told their breast type may cloud cancer screening. More states consider notification.,20120806
39,Opinion,Michael Oren: Time Is Short For Iran Diplomacy,"Iran is the world's leading terror sponsor without nuclear weapons. With them, it can commit incalculable atrocities.",20120806
40,N.Y. Jets,Jets Fight It Out at Camp,Joe McKnight was at the center of a melee during Jets practice Monday.,20120806
41,Middle East,Syria Ally Holsters Its Weapons,"Lebanon's Hezbollah, long a beneficiary of aid from Syria and Iran,  may be approaching a moment of truth: Will it fight for these backers?",20120806
42,Business,U.S. Aims to Boost Investment in Africa,"The head of the U.S. Export-Import Bank, Fred Hochberg, is in South Africa with a delegation of U.S. trade representatives and business officials pushing for stronger commercial ties with Africa.",20120806
43,Opinion,Fred Krupp: A New Climate-Change Consensus,"It's time for conservatives to compete with liberals to devise the best, most cost-effective climate solutions.",20120806
44,Health,Health-Care Stocks Look Peaked,"SmartMoney: Investors flocked to health-care stocks after the Supreme Court decision on Obamacare. But on closer inspection, some experts don't like the prognosis.",20120806
45,Business,Indian Casino Files for Bankruptcy,Indian-owned San Ysabel Casino is about to test the notion that Native American enterprises aren't eligible for protection under U.S. bankruptcy law.,20120806
46,Business,"Chesapeake Posts Profit Rise, Will Sell More Assets",Chesapeake Energy reported higher profit on one-time gains and growing debt as it detailed plans to raise more cash by shedding assets.,20120806
47,N.Y. Yankees,"Verlander Handles N.Y., Strikes Out 14","Plus, top prospect Manny Banuelos is done for the season",20120806
48,Europe Business,France's Casino Moves Closer to Control of GPA,Brazilian billionaire Abilio Diniz has taken the latest step in the transfer of control of GPA to France's Casino SA.,20120806
49,Politics,Democrats Scramble in Seattle District,The battle for a Seattle-area congressional district is shaping up as the marquee event in Washington state's primary elections Tuesday. Five Democrats are vying for the chance to face Republican John Koster in November.,20120806
50,Markets,Twitter Rumor Sparked Oil-Price Spike,Crude-oil futures bounced up over $1 at one point Monday after a false Twitter rumor about Syrian President Bashar al-Assad exposed the oil market's knee-jerk fear of Mideast turmoil.,20120806
51,Europe,Mario Monti: Interview Excerpts,Read selected excerpts from the Journal's interview with Italian Prime Minister Mario Monti last month.,20120806
52,Technology,Apple Grills Samsung Strategy Head,Lawyers grilled a Samsung Electronics strategy head for roughly an hour as Apple continued its efforts to convince a jury that the tech giant copied its designs.,20120806
53,Politics,Democrat Takes Sides in GOP Primary,"Taking a page from Harry Reid's playbook, Missouri Sen. Claire McCaskill's ads are aimed at helping the GOP candidate she has the best chance of beating.",20120806
54,Capital,Taxing the Rich: The Facts,"Over the past three decades, Americans have paid less of their incomes to Washington. Top earners have received more of the income and paid more in taxes; a growing number at the bottom have paid less or nothing.",20120806
55,Culture City,New York Galleries Heed a London Calling,"Tracking the migratory patterns of Manhattan art galleries is complex enough. But with some of the city's top galleries expanding to London, the international trade routes are being redrawn.",20120806
56,Remembrances,NYSE Chief on 'Black Monday' Dies,"John J. Phelan Jr., the former New York Stock Exchange chairman credited with managing the chaos of the ""Black Monday"" market crash of 1987, died Saturday. He was 81.",20120806
57,Technology,Kodak Patent Opening Bids Come In Low,"Opening bids for Kodak's digital patents came in far below the $2.6 billion the company said they could be worth, an early sign the bankruptcy-court auction may not leave much cash for Kodak after creditors are paid off.",20120806
58,Cranky Consumer,A Doctor's Visit Without the Cold Stethoscope,New services link patients to doctors via phone or video chat for advice about common medical conditions.,20120806
59,London Olympics,The Caribbean Heats Up a Chilly Night of Track,"The Dominican Republic's Felix Sanchez won the men's 400-meter hurdles race, as the U.S. men's track team missed what had looked like a promising chance to grab Olympic gold.",20120806
60,U.S.,Study Finds 31% of Doctors Shun Medicaid,"About one in three doctors across the country doesn't accept new patients who are covered by Medicaid, according to a new government study.",20120806
61,Current Account,Lessons from Knight Capital's Trading Fiasco,"It is tempting to lump Knight Capital Group's plight with other recent financial debacles, but that would be a mistake, writes Francesco Guerrera.",20120806
62,Today's Markets,Dow Shakes Off Monday Blahs,"The Dow rose on a Monday for the first time since May 21, as the S&P 500 flirted with 1400.",20120806
63,Photos,"A Year After London Riots, Furniture Store Survives","When riots swept London in August 2011, the House of Reeves furniture store went up in flames. A year later, this 144-year-old family enterprise is still in business.",20120806
64,Photos,"Best Olympics Photos: Monday, Aug. 6","From the women's shot put heats to the men's artistic gymnastics rings, take a look at the best photos from Monday at the London Olympics.",20120806
