,section,headline,summary,date
0,Stocks,"Hong Kong Stocks Sink as Pessimism Hits Airlines, Brokerages","Hang Seng Index sank 1.6% to 22,031 Monday following the attacks in Paris and ahead of the Fed’s October policy meeting minutes due Wednesday, which could shed light on the timing of an interest-rate increase.",20151115
1,Oil Markets,Oil Prices up on Geo-Political Risks,Crude oil prices are slightly higher in Asia trade on Monday as concerns about the weekend attacks in Paris add a layer of geo-political uncertainty though chances of a big supply disruption appeared remote.,20151115
2,Slideshow,Parisians Shaken in Wake of Attacks,"Paris mourned after the attacks that hit the French capital on Friday, killing at least 129 people.",20151115
3,World,"In Arab World, Some Praise Amid Condemnations of Paris Attacks","Sympathy for Islamic State’s goal is hardly widespread in the Middle East and as in past attacks, condemnation of the killings in Paris was swift.",20151115
4,Slideshow,"Photo Gallery: Around the World, Tributes to Victims of Paris Attacks",People from Chile to Russia mourned for the victims of Friday’s terror attacks in Paris.,20151115
5,Markets,Springleaf to Sell 127 Branches to Secure Approval for OneMain Deal,Lender Springleaf said it has agreed to sell about 127 branches to secure approval for its acquisition of Citigroup’s OneMain Financial business.,20151115
6,U.S.,Weapons Stolen From Army Reserve Center,"The FBI is investigating the break-in at the Worcester, Mass., facility but the timing of the incident is uncertain.",20151115
7,Real Estate,Eighth Avenue Transforms as Upscale Office Towers Rise,"On a stretch of Manhattan’s Eighth Avenue, high-end office towers loom over low-rise retail shops. In less than a decade, the tract roughly from West 40th Street to Columbus Circle has added more than 3 million square feet of commercial space.",20151115
8,Energy,Does Burning Garbage for Electricity Make Sense?,Nickolas J. Themelis says waste-to-energy plants have environmental and economic benefits that landfills lack. But Jeffrey Morris says it’s an inefficient technology that does more harm than good.,20151115
9,Ahead of the Tape,Urban Outfitters’ Retro Look Isn’t Working,Urban Outfitters is in a tough spot amid a bleak environment for mall-based companies and specialty retailers.,20151115
10,Urban Gardner,Affections Run Deep for City of Light,"Ralph Gardner Jr. reflects on his ties to Paris, which go back decades. He notes with only modest poetic license that the city runs through his veins.",20151115
11,Markets,Vanguard Took In $196 Billion of Investor Cash Through October,"Vanguard Group is on pace to pull in a record amount of cash for a mutual-fund firm, the latest sign of investors’ growing preference for index-tracking funds over those that rely on stock pickers.",20151115
12,Markets,Houston’s Conundrum: Closing Its Pension-Funding Gap,"Houston is weathering a prolonged plunge in oil prices, but the city may have an even bigger problem: its pensions.",20151115
13,New York,New Yorkers Mourn as Paris Reels,"As Paris reeled from the terrorist attacks, life in New York over the weekend carried on largely as normal, but many said the attackshad cast a shadow over their own lives, and brought up their own uncertainties and fears.",20151115
14,Abreast of the Market,No Panic in Bond Market Over Prospect of a Fed Move,"Futures-market bets on rising U.S. interest rates have reached a six-month high. Yet, few analysts and traders expect to see rates continue to rise for long.",20151115
15,The Count,Lions End Historic Run of Lambeau Futility,"The Detroit Lions, who entered the game 1-7 and as double-digit underdogs, shocked the NFL with a 18-16 victory over the Green Bay Packers on Sunday, their first win in the home of their divisional rival in more than two decades.",20151115
16,Real Estate,Auction.com’s Delicate Real-Estate Expansion,Online bidding service says its business model works for traditional brokers too.,20151115
17,Japan,Lack of Workers Hobbles Japan’s Growth,"A shortage of workers in Japan, caused by an aging workforce, education gaps and immigration curbs, is stunting the country’s economic growth.",20151115
18,Tri-State Area,Greater New York Watch,A roundup of news from the tri-state area.,20151115
19,The A-Hed,How Hard Can It Be to Stop a Kangaroo?,Swedish auto maker Volvo wants to develop a technology that can help avert collisions with kangaroos. The moving marsupials present a challenge.,20151115
20,Food and Drink,"From Nobu and Friends, a Dinner to Remember",Celebrity chefs cook up a treat for a select group of loyal customers.,20151115
21,Politics,Jury Selection to Begin in Trial of State Sen. Dean Skelos,"The trial of Republican state Sen. Dean Skelos and his son, Adam, to begin Monday with jury selection, centers on allegations of extortion, bribery and conspiracy, and the alleged use of political power for personal gain.",20151115
22,Heard on the Field,Pac-12 Likely Will Be Odd Man Out,The Big 12 is one beneficiary of Pac-12 teams beating each other up.,20151115
23,Precious Metals,Paris Attack Fuels Safe Haven Demand for Gold in Asia Trade,"Safe haven demand following the terrorist attacks in Paris has pushed up gold, but the gains are likely to be limited by expectations of a U.S. interest rate increase in December.",20151115
24,Politics,Pitched Battle Over NYPD,Three pending pieces of New York City Council legislation could bring to a head a battle in City Hall over policing tactics.,20151115
25,Culture,Documenting Those on the Fringes of Science,DOC NYC screens a handful of documentaries that explore real-life examples of scientific visionaries and rule-breakers.,20151115
26,Middle East,U.S. Transfers Five Guantanamo Detainees to U.A.E.,"The U.S. transferred five Yemeni detainees from the prison facility at Guantanamo Bay, Cuba to the United Arab Emirates, the Pentagon announced late Sunday.",20151115
27,IPOs,Dali Foods Raises $1.15 Billion in Hong Kong IPO,"Chinese snack-and-beverage group Dali Foods raised $1.15 billion in its Hong Kong IPO, the largest offering this year for any Chinese privately-owned enterprise.",20151115
28,The Week Ahead,BHP Billiton to Face Questions From Shareholders,"When shareholders in BHP Billiton gather in Perth, Western Australia, for the company’s annual general meeting Thursday, a faraway iron-ore mine in rural Brazil will be on their minds.",20151115
29,Business,Chinese Baby-Goods Market Grows Up Fast,"It remains uncertain how much Beijing’s abandoning the one-child policy can boost China’s birthrate, but entrepreneurs and investors have high hopes for businesses that cater to mothers and children.",20151115
30,Infogrfx Slide Show New York,Photos: Dinner at Nobu Next Door,Chefs Nobu Matsuhisa and Eric Ripert collaborated on a special dinner service for a select group of Nobu customers on Thursday.,20151115
31,Politics,Paris Tragedy Could Shake Up 2016 Race,The terrorist attacks in Paris could remind voters of the high stakes and potentially boost presidential candidates who put their governing experience front and center.,20151115
32,Review & Outlook,"Wake Up, Mr. President",The Paris attacks signal a new Islamist terror strategy.,20151115
33,Heard & Scene,Michael J. Fox Foundation Knows How to Throw a Party,The annual A Funny Thing Happened on the Way to Cure Parkinson’s benefit brought out David Letterman and other celebrities to New York’s Waldorf-Astoria on Saturday night.,20151115
34,Politics,Parties’ Divide on Economy Widens,"Democrats and Republicans, based on their recent presidential debates, are set to offer voters a stark choice in 2016 about how the economy should be managed, with both sides moving toward the outer flanks of their parties.",20151115
35,Business,Merchants Watch Online Sales Data for Shifts in Buying Habits,"With online sales taking up a greater share of the retail pie, merchants, mall owners and economists will be looking to data due out Tuesday for signs of a shift in buying habits that could point to further changes in America’s shopping infrastructure.",20151115
36,The Outlook,G-20 Faces Hurdles to Spurring Growth,"As Group of 20 leaders gather in Antalya, Turkey, renewed fears of terrorism are overshadowing the world’s entrenched economic problems.",20151115
37,Infogrfx Slide Show New York,Scenes of Old and New on Eighth Avenue,Photos of new office buildings and older retail shops on Eighth Avenue in Midtown Manhattan.,20151115
38,World,Rivals Round on French President François Hollande,"President François Hollande’s political rivals rounded quickly on the Socialist leader, flouting calls for national unity and slamming security and foreign policies they said failed to prevent Friday’s attacks.",20151115
39,U.S.,U.S. Completes Second Delivery of Ammunition to Syrian Forces,"The newly formed Syrian Arab Coalition, a group of Arab forces that coordinates with Kurdish fighters battling Islamic State in Syria, received this weekend its second delivery of ammunition from the U.S. military.",20151115
40,Europe File,Europe Will Unite Against Security Threats,"The forces driving European countries together continue to be stronger than those threatening to pull them apart, writes Simon Nixon.",20151115
41,Europe,France Launches Airstrikes Against Islamic State Stronghold in Syria,"France delivered 20 bombs to two targets in Islamic State’s stronghold, responding with the force vowed by the government when it blamed the Paris terrorist attacks on the extremist group.",20151115
42,World,EU Aims to Strengthen Terrorism Response,European home affairs ministers will gather in Brussels on Friday in an emergency meeting following the Paris attacks that left at least 129 dead.,20151115
43,Review & Outlook,The Fed’s Inconsistent Capital Rules,Regulators think long-term debt will prevent bank failures. Oh-oh.,20151115
44,Europe,French Foreign Minister: Decision on Syria Airstrikes Was Made Saturday,Laurent Fabius said Sunday’s attacks on Islamic State’s stronghold in Raqqa was self-defense.,20151115
