,section,headline,summary,date
28,U.S.,Canadian Executive Pleads Not Guilty In College Admissions Scandal,A Canadian businessman and philanthropist charged as one of the parents who participated in the nationwide college-admissions scheme pleaded not guilty Friday in federal court.,20190315
29,U.S.,Pilot Error Suspected in Fatal Atlas Air Cargo Crash,"Federal investigators suspect pilot errors, rather than aircraft malfunctions, led to an Atlas Air cargo plane’s nosedive near Houston in February that killed three people, according to people familiar with the details.",20190315
30,Education,Key Ingredient in College-Admissions Scheme: A Harvard-Graduate Test Whiz,"A 36-year-old Harvard graduate and test-taking whiz who could get any score on demand was a secret weapon in the college-admissions cheating scandal, federal prosecutors say.",20190315
31,Business,Steinhoff Says Probe Found Accounting Irregularities,Steinhoff International said a probe into accounting irregularities at the South African furniture retailer found that former executives inflated profits and asset values over an extended period of time.,20190315
32,Credit Markets,Weak Economic Data Spurs U.S. Government Bond Rally,"A key U.S. government bond yield fell near its lowest levels of the year Friday—pushing the bond’s price higher—after a series of reports showed signs of weakness throughout the manufacturing sector, adding to concerns about the U.S. economy.",20190315
33,Review & Outlook,Rampage in New Zealand,Racists target Muslims at two mosques during Friday services.,20190315
34,Best of the Web,America’s Most Inspiring Bureaucrats,"Believe it or not, encouraging words from federal regulators.",20190315
35,Opinion,A Struggle Session With the Bourgeois Roaders,"There have been whispers among many of us, immigrants from China who lived through or after the Cultural Revolution, asking why do we feel the Cultural Revolution is happening all over again here and now?",20190315
36,Opinion,The Establishment Clause and That Other Wall,Thomas Jefferson never contemplated that the exercise of religion would be walled off from the public square.,20190315
37,Opinion,The ‘Character Issue’ Spares Neither Party,"President Trump will not be running in a vacuum. As we saw in the 2016 election, both candidates could be seriously flawed. The winner was the one Americans judged to be the lesser of two evils.",20190315
38,Opinion,Shireman and Allies Want To Kill For-Profit Schools,"Apply the standards to all schools and programs, whether they pay taxes or not.",20190315
39,Opinion,The Trade Deficits of Old Financed More Investment,"Trade deficits today tend to fund consumption and debt, not capital investment.",20190315
40,Economic Data,Manufacturing Pullback Flashes Signs of Economic Slowdown,"U.S. manufacturing output declined for the second consecutive month in February, a fresh sign that a long-predicted slowdown is hitting the U.S. economy.",20190315
41,Heard on the Street,Broadcom Comes Full Circle,"The chip maker’s strong outlook sends shares soaring, but valuation is still a relative bargain.",20190315
42,CFO Journal,"U.K. Contractor Interserve Goes Into Administration, Sells Assets",U.K. outsourcing company Interserve said it went into administration—a process similar to chapter 11 protection in the U.S.—after it failed to win shareholder approval for a debt-for-equity swap.,20190315
43,Commodities,Oil Edges Lower as Pace of OPEC Supply Cuts Slows,"Oil prices fell, pulling back from four-month highs as analysts weighed more signs that the pace of OPEC’s production cuts is slowing as crude prices extend their 2019 rebound.",20190315
44,Business,"StarKist Reaches Tuna Price-Fixing Settlement With Kroger, Other Retailers","StarKist Co. reached a settlement to resolve antitrust complaints from retailers including Kroger Co., the latest such resolution following its admission that it conspired with other companies to raise canned-tuna prices.",20190315
45,Economic Data,U.S. Job Openings Ticked Up to 7.58 Million in January,"The number of available jobs in the U.S. edged higher to 7.58 million in January, showing still-strong demand for workers at the start of the year.",20190315
46,World,Russian Tycoon Deripaska Sues U.S.,"Russian aluminum tycoon Oleg Deripaska sued the Trump administration over sanctions it imposed on him and his companies last year, claiming it made false allegations based on rumor to support the sanctions.",20190315
47,Latin America,Auditor That Passed Burst Brazil Dam Warns on Other Inspections,"The German auditor of a collapsed Brazilian dam has informed the dam’s owner, Vale, that an external review panel has raised questions about its assessment of eight other dams in Brazil.",20190315
48,Gear & Gadgets,The Best Ways to Kill Time on Your Smartphone,Three nerdy luminaries on the apps they fiddle with to fill the dead space in a day.,20190315
49,Business,Who Controls Diners’ Data? OpenTable Moves to Assert Control,"OpenTable is barring restaurants from sharing data with rival booking services without its permission, intensifying a fight for control of the information diners disclose when they make reservations online.",20190315
50,Design,Can a Traditional Leather Sofa Cozy Up to a Colorful Acrylic Table?,Décor Challenge: A classic Chesterfield sofa must share living space with a screechingly vivid side table. Design pros offer suggestions to bridge the pair’s aesthetic gap.,20190315
51,Markets,PricewaterhouseCoopers Settles With FDIC Over Failed Bank Audits,"The Federal Deposit Insurance Corp. said it reached a $335 million settlement with PricewaterhouseCoopers related to its audits of Colonial Bank, a financial institution that failed during the financial crisis.",20190315
52,Economy,"ECB Official Calls for Fresh Look at Strategy, Tools","A top European Central Bank official called for a review of the ECB’s strategy after its latest economic forecasts suggested it won’t hit its inflation target for years, underscoring that the goals of major central banks may be unattainable amid deep changes in the global economy.",20190315
53,Weekend Confidential,Michael Sorrell Is Turning a Troubled College Around,The president of Paul Quinn College is helping the historically black school come back from a near-death experience.,20190315
54,Latin America,Fires in Venezuela’s El Guri Complex Could Have Sparked Blackout,"Fires within Venezuela’s heavily-fortified El Guri hydroelectric complex could have triggered the massive blackout that plunged the nation into darkness last week, according to an analysis of thermal conditions along transmission lines by Venezuelan industry experts and U.S.-based researchers.",20190315
55,Foreign Exchange,U.S. Dollar Declines as Fed Seen on the Sidelines,"The U.S. dollar fell against the euro, the Japanese yen, the British pound and emerging-markets currencies after a series of reports showed surprising weakness in the manufacturing sector.",20190315
56,Slow Food Fast,"A Proper Roast Dinner, Any Night of the Week",There’s nothing like a Sunday roast—except this pared-down version from the chefs at London’s Marksman Public House. The recipe pairs quick-cooking veal steaks and braised spring onions with a hearty potato mash.,20190315
57,U.S. Economy,Nashville’s Job Market Hits High Note,"Nashville, Tenn., had the best job market among large U.S. metropolitan areas in January, benefiting from both low unemployment and high annual job growth.",20190315
58,Masterpiece,A Sumptuous Painting Surrounded by Stories,"There is plenty of speculation about the unknown sitter’s identity in Titian’s glittering ‘Portrait of a Lady in White,’ a work that flaunts the artist’s technical skills.",20190315
59,NFL,24 Hours of NFL Free Agency: $1.7 Billion in Deals,"The NFL off-season officially began this week and through the first day of free agency, players have gotten $1.7 billion in new contracts, according to the NFL Players Association.",20190315
60,Tech,Apple Defends App Store Against Spotify’s Claims,"Apple defended its practice of taking a 30% cut of sales through its App Store following criticism from Spotify, escalating a fight between the tech companies as regulators increasingly scrutinize the industry.",20190315
61,Asia,North Korea Threatens to Exit Nuclear Talks,"A senior North Korean official warned that the country may suspend talks with the U.S. over its nuclear arsenal, in the latest sign of pressure on Washington.",20190315
62,Overheard,This Muscle Car Is Too Muscular,"The Corvette C8 was set to be unveiled soon but has run into technical issues, including an engine so powerful that it warped the car’s frame. But that may be the sort of advertising money can’t buy.",20190315
63,Word on the Street,"‘Punk’ Once Meant a Prostitute, Then a Rock ’n’ Roll Rebel",A documentary series on the music movement of the 1970s shows how the term came to define its musicians over their objections.,20190315
64,Exhibit,Portraits in Depth,Highlights from the Underwater Photographer of the Year contest.,20190315
65,NFL,NFL Suspends Browns’ Kareem Hunt After Violence,The National Football League suspended Browns running back Kareem Hunt for eight games after a video showed him kicking a woman and he was involved in a fight at a resort.,20190315
66,Essay,Learning a New Trick From My Old Dog: Friendship,"Dave Barry and his dog Lucy are both 70 (in human years), and he’s decided it’s time to emulate her trustful, open, joyful way of approaching people.",20190315
67,Economic Data,U.S. Consumer Sentiment Improved in March,"U.S. consumer sentiment rose at the beginning of March, a sign that consumers may be feeling more optimistic than they did to start the year.",20190315
68,World,Photos of the Week: From Ethiopian Airlines Crash to College-Admissions Scandal,"An Ethiopian Airlines jet crash leaves 157 dead, 50 people are charged in a nationwide college-admissions scandal, spring training for Major League Baseball, and more from The Wall Street Journal’s Photos of the Week: March 9-15, 2019",20190315
69,Private Properties,A Fire- and Paparazzi-Proofed Malibu Home in Escrow for Nearly $40 Million,"The under-construction home is in the Case, a tiny luxury community that comes with water cannons and a state-of-the-art security system.",20190315
70,U.S.,Eggs Might Not Be That Great for You After All,A new study led by researchers at Northwestern University’s Feinberg School of Medicine found a link between higher consumption of dietary cholesterol and a greater risk of cardiovascular disease and death.,20190315
71,The Intelligent Investor,The Hidden Risk When You Own Stocks for the Long Run,"Now more than ever, investors need to decide whether they want to lock up their money in bets that could pay off richly–or fail disastrously–down the road.",20190315
72,Heard on the Street,Dieselgate Has Brought VW Benefits Too,"Volkswagen’s emissions fraud has given it more than $30 billion in costs, but also an invaluable kick in the pants.",20190315
73,Soccer,The Premier League’s Big Six Is Out to Conquer Europe,European soccer will have a distinctly English accent this spring. All six Premier League clubs that began the season in the main draws of the highly prestigious Champions League and the second-tier Europa League have progressed to the quarterfinals.,20190315
74,Obituaries,Kumar Bhattacharyya Prodded Britain to Rebuild Manufacturing Muscle,"An immigrant from India, Kumar Bhattacharyya tried to restore British pride in manufacturing. He founded a university research program and helped arrange Tata’s purchase of Jaguar and Land Rover.",20190315
75,Obituaries,Karl Eller Bounced Back After Flop as Circle K CEO,"Karl Eller made a classic entrepreneurial mistake: After succeeding in one business, billboards, he believed he could thrive anywhere. He flopped as CEO of Circle K, but then bounced back with a new outdoor-ad company.",20190315
76,Obituaries,Alfred Zeien Headed Gillette During Its Growth Spurt of the 1990s,"The Gillette CEO saw the company’s sales double and its market value soar under his leadership, but his Duracell acquisition failed to produce the expected jolt.",20190315
77,Bookshelf,Five Best: Andrew Curran on Intellectual Freedom,"The author, most recently, of ‘Diderot and the Art of Thinking Freely’ picks works about authors who challenged their age.",20190315
78,Bookshelf,‘Pocahontas and the English Boys’ and ‘Relation of Virginia’ Review: The Go-Betweens,Pocahontas was a mere teen when she began acting as an intermediary between her people and the colonists.,20190315
79,Bookshelf,"‘Mr. President, How Long Must We Wait?’ Review: Suffragettes Storming the Ballot",Alice Paul forced the suffrage question to the forefront of public debate when in 1917 the ‘Silent Sentinels’ protests saw women picketing the White House gates.,20190315
80,Essay,Testosterone and the Transgender Athlete,"Male and female may not always be clear-cut categories, but it’s hard to preserve fair competition without them",20190315
81,Opinion,Fiction: In the Archives of Personal History,Three writers meditate on past actions and their effects on the present.,20190315
82,Bookshelf,‘Outsiders’ Review: Their Sense of Themselves,To be a woman writer in the 19th century by deﬁnition meant defying convention—and sacriﬁcing your social reputation.,20190315
83,Bookshelf,Children’s Books: The Mysteries of Growing Up,"Two 12-year-olds learn about human frailty, pitiless grief and the power of art to console.",20190315
84,Markets,Activist Seeks Seat on Marriott’s Board,"Activist investor Land & Buildings is seeking a seat on Marriott International’s board, according to people familiar with the matter, and believes the world’s biggest hotel company should narrow its brand portfolio.",20190315
85,U.S.,"Amazon HQ2 Runs Into Community Activists in Virginia, Too","Elected officials in Northern Virginia’s Arlington County are expected to approve the last part of a $2.5 billion deal for Amazon.com Inc.’s second headquarters, but critics of the subsidies plan to seek a delay at a public meeting Saturday.",20190315
86,Icons,Blurring the Physical and Digital Worlds,"Artists explore the possibilities of video, holograms and virtual reality",20190315
87,MoneyBeat,"Stocks to Watch: Boeing, Facebook, Broadcom, Oracle, Adobe, and Ulta","Boeing, Facebook, Broadcom, Oracle, Adobe, and Ulta are among Friday’s stocks to watch.",20190315
88,Education,College-Admission Scandal Draws Scrutiny in Washington,Lawmakers in Washington are considering policies that could curtail the influence of wealth in college admissions following the admissions bribery scheme revealed this week in a federal indictment.,20190315
89,Latin America,"Rationed Bullets, Worthless Money: Tough Times for Venezuelan Thugs",A profound economic crisis is not only hurting law-abiding citizens but also leaves fewer opportunities for kidnappings and armed robbery.,20190315
90,Business,Air Canada Suspends 2019 Guidance After Boeing 737 MAX Grounding,"Air Canada said it is suspending certain financial guidance, marking the first big carrier to signal a possible financial hit because of the grounding of the Boeing 737 MAX.",20190315
91,What's News,6 Sturdy Sandals With Rugged Good Looks,"The chunky sneaker, in summer form",20190315
92,Financial Regulation,"Half of Insider-Trading Defendants Net Less Than $60,000","Insider trading evokes images of Wall Street whizzes whispering lucrative secrets, but many offenders are friends and family members of employees who score modest illegal gains.",20190315
93,The Numbers,When Does Political Gerrymandering Cross the Line?,"The Supreme Court will soon take up the issue of the way states redraw election districts, but a hard answer to partisan gerrymandering may be elusive.",20190315
94,Heard on the Street,Fixing Care.com Will Cost More Than Babysitting Money,More costs could pressure future margins as Care.com boosts its security procedures.,20190315
95,CMO Today,Former Oath CEO Tim Armstrong Backs Brand Asset Management Software,"Media and advertising veteran Tim Armstrong has bought a stake in Brandfolder, a startup that makes cloud-based brand-management software.",20190315
96,Tech,China Investment in U.S. Startups Keeps Flowing Despite New Rules,"Chinese investment in U.S. startups has remained resilient in recent months despite new legislation that some thought could severely hamper deal flow, according to a new report.",20190315
97,Business,Newell Brands CEO to Exit After Sales Struggles,"The chief executive of Newell Brands is leaving the consumer-products conglomerate, which has struggled with weak sales and missed targets since a merger put Sharpie pens, Mr. Coffee machines and Yankee Candle under the same roof.",20190315
98,Heard on the Street,Why Flag Carriers Struggle to Create Low-Cost Airlines,"Ever since low-cost carriers turned aviation upside down, legacy airlines have tried to get in on the action by creating their own budget brands. Lufthansa’s struggles show why the strategy often doesn’t pay off.",20190315
99,Heard on the Street,Hong Kong Must Give Critical Voices Freer Rein,"The big fines that Hong Kong’s market regulator imposed on four investment banks accused of slack IPO work are a start, but the city’s authorities need to be more tolerant of market critics.",20190315
100,Markets,Former Mt. Gox Bitcoin Bigwig Unlikely to Do More Jail Time,"The former chief of the collapsed Mt. Gox bitcoin exchange, once the world’s biggest, won a not-guilty verdict Friday on the more serious charges against him and was given a sentence that probably won’t include prison time.",20190315
101,Heard on the Street,Time to Scrap ‘Emerging Markets’?,"With emerging stock and bond markets having matured over the past 30 years, their supposed diversification benefits are harder to see. Investors should seek out other ways to bundle their assets.",20190315
102,Tax Report,Meghan Markle Is About to Have a Little Bundle of Tax Headaches,"As a U.S. citizen married to a British royal, the Duchess of Sussex faces a thicket of tax complications. So will her child.",20190315
103,U.S.,Many Needy Students File Federal Financial Aid Form Too Late,"The share of college applicants and students filing for financial aid has increased dramatically in recent years, but many who most need assistance are submitting their paperwork too late to get the funds, according to a new analysis.",20190315
104,Overheard,Bank of Japan Chief Hurls Stone From Glass House,Gov. Haruhiko Kuroda made waves in the economics community after calling Modern Monetary Theory an “extreme idea.”,20190315
105,Central Banks,Bank of Japan Takes Gloomier View of Economy,"Japan’s central bank offered a bleaker picture of the economy and left its ultra-easy monetary policy on hold, but Gov. Haruhiko Kuroda cautioned against undue pessimism.",20190315
106,World,Israel Strikes Gaza After Rockets Fired at Tel Aviv,"Israel struck numerous targets in the Gaza Strip in response to the first rockets launched from the Hamas-controlled territory toward Tel Aviv since the 2014 war, raising concerns of a wider conflict.",20190315
107,U.K.,U.K. Parliament Votes to Delay Brexit as Turmoil Drags On,"British lawmakers on Thursday voted to delay the U.K.’s departure from the European Union, scheduled for March 29, setting the stage for a possible third vote on Prime Minister Theresa May’s EU withdrawal deal next week.",20190315
108,China,"China Doesn’t and Won’t Instruct Companies to Spy, Premier Vows","Chinese Premier Li Keqiang, addressing the U.S.’s spying allegations against Huawei Technologies, said that China’s government doesn’t ask companies to spy on its behalf and pledged not to do so in the future.",20190315
109,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20190315
110,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20190315
111,Business,FCC Tackles 911 Dilemma: What Floor Are You Calling From?,The Federal Communications Commission is set to vote on a new proposal that would for the first time require wireless carriers to send altitude data within 10 feet of a 911 cellphone caller.,20190315
112,Opinion,Pepper...and Salt,Pepper...and Salt,20190315
113,MoneyBeat,‘Quadruple Witching’ Brings a Trading Frenzy,"Friday marked a quarterly collision that traders call “quad witching,” when equity and index futures and options expire. Adding to the fun, dozens of S&P indexes, including the popular S&P 500, were scheduled to rebalance their holdings at the end of the day.",20190315
114,Markets,Sheila Johnson: Winning the War,"The Black Entertainment Television co-founder had resources and a track record, but getting a loan for her new hotel during the financial crisis was a challenge.",20190315
115,Markets,Mary Higgins Clark: Writing Off Loss,The prolific Mary Higgins Clark used writing to get through grief before she became the ‘Queen of Suspense’ responsible for 51 books that sold 100 million copies.,20190315
116,Markets,Sukey Novogratz: Helping Yourself First,"As a young woman, Sukey Novogratz says she was sexually assaulted by three students at a party. Almost three decades later, she started talking about it.",20190315
117,Markets,Maria Sharapova: Embracing the Challenge,"Battling injuries and critics after her 2016 suspension, 31-year-old tennis star Maria Sharapova is pressing on.",20190315
118,Markets,Ayesha Curry: Making Time for Your Passion,"The wife of NBA superstar Stephen Curry, Ayesha Curry has a blossoming career in her own right, complete with restaurants, a cooking show and seven million followers online.",20190315
119,World News,Terror Attacks on New Zealand Mosques Kill 50,A 28-year-old man was charged with murder after shootings at two mosques in the southern city of Christchurch in terrorist attacks the prime minister described as one of the darkest days in the country’s history. Police are investigating if there was more than one attacker involved.,20190315
120,Latin America,Brazil Government Doubles Down on Pro-Gun Stance After School Shooting,"As Brazil reels from one of its worst school shootings, the response from President Jair Bolsonaro’s administration and his supporters this week has echoed one heard in the U.S.: What Brazil needs, they say, is more guns.",20190315
121,Tech,"Facebook, YouTube, Twitter Scramble to Remove Video of New Zealand Mosque Shooting","Scenes of the mosque massacre in New Zealand were streamed live on Facebook and posted on YouTube and Twitter, in a gruesome example of how social-media platforms can be used to spread terror.",20190315
122,On Business,Did Twitter Help Ground the Boeing 737 MAX?,"Boeing’s safety issues provide a fresh case study into how much havoc social media is wreaking on the good, old-fashioned corporate crisis, writes columnist John D. Stoll.",20190315
123,Personal Technology,Google Is the Best—and the Worst— Wireless Carrier,"Google Fi, the search giant’s cellular service, offers simple smartphone plans that can save you money and now even run on iPhones—but it isn’t fast enough to keep up with the big carriers.",20190315
124,Autos Industry,SEC Charges Volkswagen With Defrauding U.S. Bond Investors,The SEC charged Volkswagen and its former Chief Executive Martin Winterkorn with defrauding U.S. investors in connection with the emissions-cheating scandal that the auto maker is trying to leave in the past.,20190315
125,Homes,Paul Allen’s Legacy of Extraordinary Homes,"The late co-founder of Microsoft left behind a lavish collection of properties across the country, and beyond, and it isn’t clear what is going to happen to them.",20190315
126,A-hed,Who Wants to See a Movie About High-Frequency Trading? High-Frequency Traders,"‘The Hummingbird Project’ stars Jesse Eisenberg. Real-life traders are sure Hollywood got it wrong, but will be first in line; ‘a movie about us, finally’",20190315
127,World News,New Zealand Shooting Suspect Ranged Widely Online and Off,New Zealand police charged a 28-year-old Australian named Brenton Tarrant with a murderous spree that killed 50 people at two New Zealand mosques.,20190315
128,Business,Why China Moved First on Boeing,"On track to become the world’s biggest aviation superpower, China is flexing its muscle as an arbiter of safety.",20190315
129,Essay,The Autocrat’s New Tool Kit,The next generation of repressive technology will makepast efforts to spread propaganda and quash dissent look primitive.,20190315
130,WSJ Logistics Report,Today’s Logistics Report: Toyota’s Tariff Shift; Grocery’s Delivery Toll; Squashing Mexican Tomatoes,Today’s Top Supply Chain and Logistics News From WSJ.,20190315
131,Design,"My Quest to Create a Classic, Intricately Tiled Bathroom","A passionate appreciator of small-batch, craftily laid-out tile takes a crack at cloaking her modest bathroom in ceramics worthy of a mansion.",20190315
132,Africa,Massive Protests Present Big Test for Secretive Algerian Government,"Massive protests have spotlighted Algeria’s style of governance, as President Abdelaziz Bouteflika’s circle struggles to navigate the country’s most serious crisis since a devastating civil war in the 1990s.",20190315
133,Bookshelf,‘The Hebrew Bible’ and ‘The Art of Bible Translation’ Review: An Ear for Scripture,"Many modern translators tend to soften the strangeness of the Hebrew Bible, but Robert Alter embraces it. It’s the strangeness that gives the original much of its power.",20190315
134,Bookshelf,‘Sea People’ Review: The Globe’s Greatest Explorers,Somehow a vast realm of scattered islands was settled by a people with single language and distinctive customs—but no maps or compasses.,20190315
135,Bookshelf,‘Funny Man’ Review: Anything for a Laugh,"Mel Brooks was ‘a gifted monster—explosive, whip-smart, vulgar, histrionic, egomaniacal, yet miraculously able to make people laugh their guts out.’",20190315
136,Tech,Amazon Tests Pop-Up Feature Touting Its Cheaper Products,"Amazon.com tested a pop-up feature on its app that in some instances pitched its private-label goods on rivals’ product pages, an experiment that shows the e-commerce giant’s aggressiveness in hawking lower-priced products including its own house brands.",20190315
137,NBA,The Big Data Behind the NBA’s Next Big Thing,Luka Doncic started traveling halfway across the world to study his biomechanics long before he came to the NBA. Now he’s the league’s star rookie—and the face of the NBA’s data generation.,20190315
138,Business,How Sears Lost the American Shopper,"In the 1970s Sears dominated retailing. But rivals like Walmart were bearing down, shopping patterns were changing and Sears started making a series of wrong bets. What were the turning points when it lost its way? An oral history from the people who lived it.",20190315
139,The Delivery Wars,"For Food-Delivery Fans, Saving Time Is Worth the Cost","Americans began dining at home during the recession, then continued that trend as delivery options grew. Some say regaining time from shopping and cooking make the fees and flubbed orders worth it.",20190315
140,Autos Industry,Tesla’s Musk Unveils Model Y SUV in Next Big Wager,"Elon Musk unveiled the Model Y compact sport-utility vehicle with an eventual starting price of $39,000, his next big bet for Tesla to appeal to a wider swath of electric car buyers.",20190315
141,Your Money,Resilience: How Women Use Obstacles to Fuel Their Success,"The Wall Street Journal excerpts its new e-book, Resilience, which chronicles how 20 ambitious women overcame adversity including sexual assault, physical disabilities and doubts about their prospects to become leaders in their fields.",20190315
