,section,headline,summary,date
0,Politics,Former Aide Depicts Chaotic Decision-Making in Trump White House,"Former Trump messaging aide Cliff Sims, in the new book ‘Team of Vipers,’ describes how internal subterfuge and bickering among top advisers helped stall parts of the president’s agenda.",20190122
1,Education,L.A. Teachers Reach Deal to End Strike,Teachers have approved an agreement reached by their union and the city’s school district to end a weeklong strike that upended education for half a million students and raised the stakes in a national debate over public education.,20190122
2,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Jan. 23, 2019",20190122
3,National Security,FBI Agents Group Warns Shutdown Imperils Investigations,"The partial government shutdown is hindering federal law enforcement, an FBI agents organization said, limiting investigators’ ability to pay informants and witnesses as well as certain support personnel.",20190122
4,World,"Upcoming Poland Conference Not a Stage to ‘Demonize’ Iran, U.S. Says","The U.S. said Tuesday that a controversial conference on Middle East stability next month in Poland, jointly hosted by the State Department, won’t be focused on Iran and will have a broader agenda.",20190122
5,Politics,New York Passes Abortion Bill on Anniversary of Roe v. Wade,"The measure, which Gov. Andrew Cuomo signed, grants women the affirmative right to abortions under the state’s public-health law, a move abortion-rights advocates hope will spur similar legislation across the country.",20190122
6,Business,Walgreens to Pay $269 Million in Federal Overbilling Suit,"The drugstore chain will pay the U.S. and several state governments for improperly charging health programs for insulin pens and drug reimbursements, federal authorities said.",20190122
7,Tri-State Area,Drone Halts Newark Airport Arrivals,The FAA halted all airplane arrivals into Newark Liberty International Airport for about 30 minutes Tuesday evening after a drone was spotted near another New Jersey airport.,20190122
8,Opinion,"Venezuela, America Stands With You","It’s a humanitarian and economic crisis, but also a matter of regional security.",20190122
9,National Security,U.S. Officials Cite Global Isolationist Tendencies Among Security Risks,"The U.S. faces an “ever more diverse and interconnected” set of national-security threats, including adversaries who are trying to benefit from the weakening of Western democratic ideals, a new U.S. National Intelligence Strategy says.",20190122
10,New York,Mayor de Blasio Drafts City Workers to Push Health Care Programs,"New York City Mayor Bill de Blasio has tasked the city’s more than 344,000 workers with helping to sign up residents for low-cost and affordable health insurance.",20190122
11,Review & Outlook,The Making of Kamala Harris,Willie Brown’s protégé is remaking herself as a progressive populist.,20190122
12,Review & Outlook,Gun Rights Return to the Supreme Court,The Justices agree to hear a challenge to New York City’s limits.,20190122
13,Opinion,The High School Deplorables,"MAGA hats, the March for Life, Covington Catholic—and the mob.",20190122
14,Opinion,The Downside of Anti-Trump Rage,"Older Democrats are so busy ‘resisting,’ they’ve let fiery young progressives shape the party’s future.",20190122
15,Opinion,The Joy of Traveling Alone,"My companion stood me up, but I jumped on the bus anyway—and ended up making lifelong friends.",20190122
16,Upward Mobility,Teachers Unions Don’t Really Strike for ‘the Kids’,"When the United Auto Workers walk off the job, no one pretends they care about car buyers.",20190122
17,Analysis,"To Handicap Best Picture, Check Out This Other Oscar Category","Unusually, many of the Oscar nominees for best picture are popular hits. But the more obscure nods for best director may better predict the winner.",20190122
18,Politics & Ideas,A Bipartisan Shutdown Solution,The only way forward is a deal to legalize the Dreamers and fund the border wall.,20190122
19,Business World,Green Politics and Global Instability,"How ‘Occupied,’ a Netflix show about Norway, could presage civil strife in Canada.",20190122
20,Opinion,‘Bankers and Bolsheviks’ Review: The Red Ink of Red October,Foreign lenders initially welcomed the fall of the czar. Then Lenin repudiated Russia’s debt—the biggest sovereign default in history.,20190122
21,Opinion,The Shutdown Won’t Stop Growth,It’s painful for federal employees but has little effect on GDP.,20190122
22,Tech,IBM Earnings Top Expectations,"IBM’s revenue fell again, but its signal that faster-growing businesses would help boost profit this year sent shares higher.",20190122
23,World,Putin Looks to Play on U.S.-Japan Jitters,Russia’s diplomatic outreach to Japan over a 70-year territorial dispute is aimed partly at securing a more valuable prize for the Kremlin: new political inroads with one of the U.S.’s biggest regional allies.,20190122
24,Media & Marketing,Viacom Acquires Video-Streaming Service Pluto TV,The move to purchase Pluto TV for $340 million will allow Viacom to increase the digital audience for its programming.,20190122
25,Opinion,A Fierce Battle Over Women in Combat Units,Women have been in combat since the start of the global war on terror and continually have proven themselves as combat necessary and effective.,20190122
26,Opinion,"Buy Now, Pay Later Philosophy Means Debt",We cannot be great if we go broke.,20190122
27,Opinion,Early Government Gag Rule,"John Quincy Adams, while in Congress in 1836, assailed the congressional gag rule pertaining to slavery.",20190122
28,Pro Bankruptcy Bankruptcy,Judge Gives iHeartMedia Green Light to Exit Bankruptcy,A bankruptcy court judge confirmed iHeartMedia’s restructuring plan that allows the company to slash its debt load and hand over control to a group of bondholders.,20190122
29,Politics,"In Chicago, Another Daley Looks to Revive a Dynasty","Bill Daley, the son and brother of former Chicago mayors, will hope that name recognition works to his advantage in a crowded field to succeed Rahm Emanuel in next month’s mayoral election.",20190122
30,U.S.,State Department’s Top Official for Europe Is Set to Leave,"The State Department’s top official for European affairs is leaving the Trump administration after 15 months, he said in a letter released Tuesday.",20190122
31,Politics,Consumer-Safety Watchdog Sidelined by Government Shutdown,"The federal Consumer Product Safety Commission, which helps publicize products recalls, has put all actions on hold due to the government shutdown. Experts say that threatens consumer safety.",20190122
32,Tri-State Area,Connecticut’s Federal Workers Eligible for Zero-Interest Loans,"Connecticut Gov. Ned Lamont signed his first law, which allows federal workers to apply for zero-interest bank loans while the government remains shut down.",20190122
33,Pro VC VC Funds,Accel Returns to Market Seeking $2.5 Billion for Three Funds,"Founded in 1983 and one of Silicon Valley’s original venture-capital firms, Accel is aiming to stick to its existing strategy, raising about as much as it did in the 2016 fundraising cycle.",20190122
34,Business,EQT Rejects Rice Proposal to Shake Up Management,EQT Corp. said it would take more cost-cutting steps and form a board committee to review operations as shareholders including the Rice family seek a management shake-up following Rice Energy merger.,20190122
35,New York,Transgender Woman Says NYPD Falsely Accused Her of Misrepresenting Herself,"A Bronx transgender woman was wrongfully charged with misrepresenting herself after she gave her former and legally changed names to New York Police Department officers who arrested her for trespassing, according to a new lawsuit.",20190122
36,U.S.,Justice Department Pushes for Supreme Court Review of Census Case,The Justice Department said it plans to ask the Supreme Court to expeditiously review a federal judge’s ruling that Commerce Secretary Wilbur Ross’s efforts to add a citizenship question to the 2020 census broke the law.,20190122
37,Business,Arconic Scuttles Deal to Sell to Apollo Global,"Arconic won’t pursue a sale of the company, nixing a potential deal with private-equity firm Apollo Global Management. Shares of the metal manufacturer fell nearly 16% in afternoon trading.",20190122
38,Russia,American Charged With Spying in Russia ‘Didn’t Know He Had State Secrets’,"An American detained in Russia on spying charges had what authorities said were state secrets in his possession when he was arrested but he didn’t know what they were, his lawyer said.",20190122
39,Foreign Exchange,Emerging-Market Currencies Drop,"Emerging-market currencies fell against the dollar Tuesday, weighed down by concerns over global growth.",20190122
40,Business,Hedge Fund Drops Proxy Battle With Chemicals Maker Ashland,New York-based hedge fund Cruiser Capital Advisors LLC is abandoning its proxy fight with Ashland Global Holdings Inc. after the specialty-chemicals manufacturer struck a deal last week with investor Neuberger Berman Group LLC.,20190122
41,Politics,Shutdown Sidelines Safety Inspections of Imported Products,"Unchecked toys, household appliances, exercise equipment and other goods could pose a safety hazard.",20190122
42,Life & Style,Readers Weigh In on How to Dress for Work,Readers responded to our recent article on how traditional dress codes for the work place are falling away.,20190122
43,Cultural Commentary,Cinematic Treasures From an Unexpected Place,"The films of Romanian director Cristian Mungiu, such as ‘4 Months, 3 Weeks and 2 Days’ and ‘Graduation,’ are subtle investigations of human behavior and society.",20190122
44,Art Review,‘Lucio Fontana: On the Threshold’ Review: Creativity That Cuts Against the Grain,"Fontana came to painting late in life, but his slashed canvases were a radical attempt to explore a new kind of space.",20190122
45,Latin America,Brazil’s New President Takes Measured Tone in Davos Address,Jair Bolsonaro toned down his fiery rhetoric at the World Economic Forum while pledging to make his country safer and more business-friendly.,20190122
46,Stocks,Stock Market’s Next Hurdle: Tech and Industrial Earnings,Investors enjoying tranquility in the stock market are facing a new source of potential volatility: the quarterly earnings of industrial and technology companies that start reporting this week.,20190122
47,Credit Markets,U.S. Government Bonds Rise on Global Growth Concerns,Treasury yields fell on Tuesday as investors sought safer assets amid rising concerns about the pace of global economic growth.,20190122
48,U.S.,North Carolina Judge Declines to Certify Winner of Disputed Congressional Race,"A state judge denied Republican Mark Harris’s request to be certified the winner of a disputed Congressional race, increasing the likelihood the Charlotte-based seat will remain open for months.",20190122
49,Politics,Harris Raised $1.5 Million in First 24 Hours After Announcing Candidacy,"Sen. Kamala Harris of California raised $1.5 million from 38,000 online donors in the 24 hours after announcing her presidential run Monday morning, her campaign said.",20190122
50,Latin America,New Caravan Grows as Mexico Eases Passage,"A caravan of Central American migrants seeking to reach the U.S. is set to swell, as thousands gather at Mexico’s southern border waiting for humanitarian visas that are easier to get under Mexico’s new government.",20190122
51,CFO Journal,"Cafe Chain Patisserie, Now in Administration, Will Search For Buyer","The move, which follows revelations last year of financial fraud allegations, will lead to the closure of 70 stores and force the Birmingham, U.K., company to search for a buyer.",20190122
52,Risk & Compliance Journal,PE Executives to Get Rusal Holding Company Votes in Sanctions Deal,Two private-equity executives were among the three people chosen to exercise voting rights on certain shares of EN+ Group that will be relinquished as part of a deal to remove U.S. sanctions on the company.,20190122
53,Pro PE Restructuring Bankruptcy,Colony Capital Nears Deal to Buy Abraaj’s Latin American Business,"Colony Capital is nearing a deal to take over the Latin American operations of troubled Dubai-based private-equity firm Abraaj Group, according to people familiar with the matter.",20190122
54,Transit,Metro-North Riders to Face Longer Commutes,Metro-North Railroad will extend commute times for tens of thousands of riders this year in a bid to improve reliability.,20190122
55,Commodities,Oil Falls on Fresh Demand Worries,"Oil prices fell, pausing a recent recovery on fresh worries that slower global economic growth will lead to lower fuel consumption.",20190122
56,Overheard,Another Meal Company Folds Its Apron,"Munchery is the latest meal company to find it lacks the scale to thrive, but none compete on price with restaurants or supermarkets.",20190122
57,World,Singer Chris Brown Detained in Paris Over Rape Allegation,French authorities detained American R&B singer Chris Brown after a woman accused him of raping her in the French capital.,20190122
58,Heard on the Street,Can Activist Lightning Strike Twice for eBay?,"An activist pushes for key asset spinoffs, but what is left may disappoint.",20190122
59,Deco Summary (Plain),Winter Getaways—and Gear—for Skiers of Every Stripe,The Off Duty guide to winter fun.,20190122
60,U.S.,High Court Allows Temporary Ban on Transgender Troops,"A divided Supreme Court agreed to allow the Trump administration to implement for now its planned restrictions on military service by transgender individuals. Meanwhile, the court declined to take up a case at the center of the immigration fight in Washington.",20190122
61,Review & Outlook,Nathan Glazer and Conservatism,A trenchant critic of liberal schemes for social reform.,20190122
62,Earnings,Johnson & Johnson Expects Sales Growth to Slow,"Johnson & Johnson said it expects its sales growth to slow in 2019, citing pricing pressures and generic-drug competition for its pharmaceutical division.",20190122
63,Davos,The U.S. May Have to Rethink Its Approach to North Korea,Some policy experts say it’s time to focus on managing a nuclear North Korea rather than pursuing the goal of dismantling its arsenal.,20190122
64,CFO Journal,U.K. Regulator Launches Second Investigation Into KPMG Over Carillion Audit,"A U.K. audit watchdog is investigating KPMG over documents it submitted related to an audit of Carillion, the construction firm that collapsed a year ago after it failed to restructure its debts.",20190122
65,Heard on the Street,The Housing Blues Won’t Be Over Soon,"The decline in mortgage rates helps, but won’t be enough to get housing’s recovery going again.",20190122
66,Earnings,Travelers Posts Higher Profit Despite Larger Catastrophe Losses,"Travelers Cos.’s fourth-quarter profit rose from a year ago, when the insurance firm recorded a $129 million charge related to the overhaul of the U.S. tax code, even as catastrophe losses increased.",20190122
67,Tech,IBM Revenue Trends in Reverse,International Business Machines Corp. is scheduled to report fourth-quarter earnings after the close of trading Tuesday. Here is what to expect.,20190122
68,My Ride,A Vintage Motorcycle’s Lucky Number,"Inspired by racing number 5, Shasta Smith restored a 1972 Honda and found the way to a new career.",20190122
69,Heard on the Street,Another Reason to Worry About Johnson & Johnson,Lawsuits over baby powder are no longer the only worry for Johnson & Johnson investors as pharmaceutical sales come under price and sales pressure.,20190122
70,CFO Journal,CFOs Uncover Surprise Savings as They Implement New Lease- Accounting Rules,"The arduous process of complying with the new standards has given finance chiefs a birds-eye view into lease spending, unveiling opportunities not before recognized.",20190122
71,Slideshow,Photos: A Bike That’s a Keeper,"‘Nobody will pry it out of my hands,’ says Shasta Smith of the 1972 Honda she restored",20190122
72,Davos,The ‘Hybrid’ Skills That Tomorrow’s Jobs Will Require,Jobs that tap both technical and creative thinking will be likely to pay well—and resist automation.,20190122
73,Slideshow,A Playful Beverly Hills Compound,"On over 10 acres, this property combines unusual antiques with swimming pools, a tennis court, a bocce court and a two-hole golf course.",20190122
74,Business,"Compostables, Meant to Cut Plastic Waste, Are Stumbling","Compostable bags, cups and cutlery are becoming more popular amid the mounting backlash against plastic waste, but many products aren’t making it to the compost heap.",20190122
75,House Of The Day,An Antebellum Farm in Maryland,"An Washington, D.C.-area farm with Civil War roots was renovated to hold horses. It is now asking $3.875 million.",20190122
76,Metro Money,Dry January Has New York Bartenders Mixing $10 Mocktails,Dry January—a movement that has tipplers taking the month off from drinking—is getting bigger every year and local bartenders and restaurateurs aren’t pleased.,20190122
77,Markets,Brexit Delays Entice Sterling Investors to Rejoin the Market,"The British pound has become more appealing to some investors as they bet that the probability of extending the Brexit negotiating period, or a second referendum on the U.K.’s divorce from the European Union, is becoming more likely.",20190122
78,Business,Fliers Find an Old Friend on More Planes: Empty Seats,U.S. airlines are adding larger jets to their fleets and more rows to existing aircraft. The result is more open seats on many flights even as demand for air travel grows.,20190122
79,Film,Oscar Nominations 2019: Full List,The complete list of this year’s Oscar nominees.,20190122
80,Pro Bankruptcy Bankruptcy,PG&E Lines Up $5.5 Billion DIP Financing,"California utility said it has a commitment letter with JPMorgan Chase & Co., Bank of America Corp., Barclays PLC and Citigroup Inc.",20190122
81,Markets,Market Volatility Tests UBS’s Pivot to the Ultrarich,"Swiss bank UBS said it swung to a profit in the fourth quarter but missed analysts’ expectations, as volatile financial markets weighed on its wealth-management unit.",20190122
82,Property Report,Land Holdings Lucrative for Some Colleges,"New York’s Cooper Union earned $10.6 million last year from student tuition and fees, and three times that much from leasing the land on which the Chrysler Building stands—one of several schools benefiting from owning real estate not directly related to education.",20190122
83,Property Report,Developers Woo Retail Tenants With Tallest-Ever Warehouses,"Developers across the U.S. are racing to build larger and more sophisticated warehouses, aiming to capitalize on retailers’ desire for faster deliveries.",20190122
