,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20130320
1,Graphics,Characteristics of Hispanic Residents of the U.S.,"See a breakdown of social and economic characteristics of Hispanics living in the U.S., by nation of origin, in 2008-2010.",20130320
2,New York Region,Poor Training Exacerbated Gas Shortage,A gasoline shortage that crippled the New York City area after superstorm Sandy was made worse by poor communication among officials who weren't trained for the crisis.,20130320
3,New York Culture,"Scotland to Harvard, With Clubs","Oliver Horovitz's new book just went into its second printing, but he's not quitting his summer job.",20130320
4,N.Y. Knicks,Anthony Recaptures Touch In Return to Knicks Lineup,"In his first game back after sitting out three games with an injured knee, the Knicks star Carmelo Anthony scored 21 points in a 106-94 victory over the Orlando Magic.",20130320
5,Asia Business,"Japan LNG, Oil Imports Slip; Demand Steady","Japan imported less LNG and oil in February than it did a year ago, mainly due to a shorter month after the 2012 leap year. Fossil-fuel demand will likely hold steady this year with most nuclear reactors offline.",20130320
6,Business,New Study Examines Aircraft Fire Hazards From Lithium Batteries,"A prominent air-safety advocacy group has released a report highlighting fire hazards lithium-ion batteries pose for airliners, and calling for stepped-up crew training to counter those potential dangers.",20130320
7,Business,Blackstone Exploring Various Scenarios for Dell Counterbid,Blackstone Group is working on a few scenarios for a potential counterbid to the planned leveraged buyout of Dell that would see the private-equity giant team with a partner to buy all or part of the computer maker.,20130320
8,New York Culture,Between the Lines of City Street Artists,"Growing up in New York City, Adam Leon had debates with his graffiti-happy, street-artist friends. Mr. Leon, now 31 years old, is the director of ""Gimme the Loot.""",20130320
9,The A-Hed,Years of Magical Thinking Conjured Up the Works in This Library,"From prestidigitation to escapology, this Manhattan repository holds tricks of the trade.",20130320
10,The Middle Seat,Fighting Fire on the Runway,Inside the thorough training airports give their firefighters to prepare for any surprises they might find on a burning plane.,20130320
11,U.K. News,U.K. Paints Glum Picture on Growth,U.K. Treasury chief George Osborne slashed the country's growth forecasts and admitted the government would have to borrow more than planned.,20130320
12,Deals & Deal Makers,Bourse Eyes Sale of Land Under Traders' Feet,"Chicago exchange operator CME may sell the buildings that house its energy and grain trading floors in New York and Kansas City, highlighting a shift among exchanges away from owning prime real estate.",20130320
13,Earnings,Oracle's Sales Stall; Stock Falls,"Oracle's growth stalled in its latest quarter, as the big technology company sold fewer software licenses and its business in server systems continued to shrink.",20130320
14,New York Real Estate,City Council Adds Markets to Seaport Plan,New York could have its answer to San Francisco's Ferry Building or Boston's Faneuil Hall Marketplace—a waterfront public market where people shop for fresh fish or grab a loaf of artisanal bread.,20130320
15,Business,Boeing Works to Redeem Dreamliner,"As Boeing tests fixes to the batteries of its 787 Dreamliners, it now faces the challenge of persuading passengers that the jetliner will be safe to fly when it resumes commercial service.",20130320
16,Earnings,Dell Walks Fine Line in Deal Pitch,CEO Michael Dell needs to persuade Dell investors that the prospects for the company he founded in 1984 are anything but rosy if he is to succeed with his plan to take the computer maker private.,20130320
17,Happy Hour,Beyond Guinness in Times Square,"After a while, the Irish pubs of midtown blur into one tall Guinness and several baskets of chicken wings. So at Haru, almost squarely in Times Square, a decent cup of sake and tasty edamame makes for a nice break.",20130320
18,Business,H-P Directors Re-Elected,"H-P's board chairman and two outside directors narrowly survived a re-election challenge, a rebuke reflecting shareholder dissatisfaction with a controversial acquisition.",20130320
19,US,Medical Prize Halted Over Nazi Link,An organization of scientists has suspended a 50-year-old prize named for a German researcher whose work during the Hitler regime has long been the subject of controversy.,20130320
20,Urban Gardner,"Too Much, Too Soon?","Ralph Gardner Jr. says he's excited about the idea of Google Glass, but he fears it will come to no good, for a whole bunch of reasons.",20130320
21,Fashion,Makeup to Women: Apply Yourself,New applicators help women spend less time and get a professional makeup artist look.,20130320
22,Photos,Inside Tiffany's Robin's Egg Blue Boxes,"Silver baubles have long been an important part of Tiffany's product arsenal, but sales of its silver jewelry fell sharply last year. Shoppers have continued to snap up the store's fine jewelry—its canary-yellow diamonds and engagement rings—as the market for luxury products has remained relatively robust.",20130320
23,New York Region,Mayor Finds New Passion for Recycling,"New York City's share of waste that is recycled has steadily dropped during the Bloomberg era, from 35.1% in 2002 to 16.6% in 2012. Now, with nine months left, the mayor is pushing to expand recycling.",20130320
24,The Pop Scene,The Pop Scene: Boldly Going to Park Avenue,"This week's Pop Scene calendar leads off with the extraterrestrial production of Karlheinz Stockhausen's ""Oktophonie"" at the Park Avenue Armory. Also on the bill: Sigur Rós in Manhattan, Sky Ferreira in Brooklyn, and more.",20130320
25,New York Culture,"In New Play, 'Clybourne Park' Gets a Sibling","The saga of ""Clybourne Park"" has added another chapter: British playwright and director Kwame Kwei-Armah has written a new play, ""Beneatha's Place,"" intended to be shown in repertory with ""Clybourne Park.""",20130320
26,Photos,Learning to Fight Fires on Planes,"At Dallas-Fort Worth International Airport, a large fire-training and research center draws airport firefighters from around the world.",20130320
27,Ahead of the Tape,Investors Are Seeing Through Lululemon,"Investors normally applaud transparency, but customers of Lululemon Athletica Inc's pricey duds could have done with a bit less of it lately. Its shares tumbled this week after a recall of inadvertently see-through yoga pants.",20130320
28,Graphics,CEO Compensation,See the breakdown of 51 executives' 2012 compensation and the change in total direct compensation from 2011 to 2012.,20130320
29,N.Y. Giants,Coughlin Has Had Enough of Being Run Over,"The read-option offense is all the rage in the NFL these days, but Giants coach Tom Coughlin thinks he has come up with a plan to stopping it: he wants to hit the quarterback.",20130320
30,Heard on the Field,NFL Owners Pass Helmet-Hit Rule,The NFL's owners approved a rule to prohibit players from leading with the crown of the helmet.,20130320
31,Earnings,FedEx Profit Declines 31%,"FedEx reported that its quarterly profit plunged 31% as its international customers and shippers flocked to slower, cheaper delivery options instead of its premium-priced express service.",20130320
32,Politics,Fundraising Poses Ethics Issue for Senator,"Like many of his peers, Sen. Tom Harkin wanted to leave as a legacy a university center bearing his name. Today, that effort at Iowa State University is raising questions about fundraising under congressional ethics rules.",20130320
33,Fashion,Changes Planned for How Smaller Retailers Order Clothing,"A new tech deal in the fashion industry promises to modernize the ways more retailers order inventory, a move that may make it easier for shoppers to find the frock or footwear they want, when they want it.",20130320
34,Politics,Democrat Seeks Panel on Bolstering Social Security,"Illinois Sen. Dick Durbin, the Senate's No. 2 Democrat, said he would ask lawmakers to create a commission to recommend ways to shore up the finances of Social Security.",20130320
35,Middle East,"U.S., Israeli Leaders Seek to Bridge Divide",President Barack Obama and Israeli Prime Minister Benjamin Netanyahu sought to showcase a mended relationship.,20130320
36,Politics,Senators' Tie Key to Background Checks,"Efforts to pass new gun-control laws in Congress hinge in part on the bond between Sens. Joe Manchin, a Democrat, and Tom Coburn, a Republican.",20130320
37,Middle East,Syria Chemical Report Spurs Probes,"World powers rushed to investigate reports of a chemical weapon attack in Aleppo, Syria, the previous day—which, even as it remains unconfirmed, has raised fears inside the country and abroad that the civil war there is poised to escalate.",20130320
38,New York Sports,USTA Opens Up Its Wallet,The U.S. Tennis Association added $4.1 million to its 2013 prize money pot and agreed to increase total prize money by another 49% in the years to come.,20130320
39,Opinion,Paul Light: The Sequester Is an Overhaul Opportunity,A top-to-bottom reform of the federal bureaucracy would yield massive savings.,20130320
40,Opinion,Cuomo's Job-Depletion Plan,"Higher taxes, higher minimum wage and no natural gas fracking.",20130320
41,Opinion,Closing the GOP's Election Data Deficit,The Democratic edge on voter microtargeting is real but can be overcome.,20130320
42,NFL,The Urlacher Era Is Over in Chicago,The Chicago Bears and Brian Urlacher are surprisingly parting ways.,20130320
43,Politics,Senate Passes Bill to Fund Operations,The Senate passed a bill to keep the government operating through September—a rare bipartisan compromise that is near certain to pass the House.,20130320
44,Asia House of the Day,Teak and Antiques in Thailand,"Built in a traditional northern-Thai style, this six-bedroom home outside Chiang Mai comes with antique fittings and tropical gardens.",20130320
45,Notable & Quotable,Notable & Quotable,Joel Kotkin on the failed 'Soho-ization' of Rust Belt cities.,20130320
46,Markets,Madoff Trustee Can't Block Deal on 'Feeder Fund',"The trustee responsible for recovering money for Bernard Madoff's victims can't block an $80 million settlement struck separately with the founders of ""feeder fund"" Fairfield Greenwich Group, a judge ruled.",20130320
47,Opinion,Saving Jordan's King Abdullah Must Be a U.S. Priority,None,20130320
48,Middle East,Pitching Friendship to a Tough Audience,"President Barack Obama has a tough task in winning the support of a skeptical Israeli public, and despite a warm reception by his host and the media, his initial efforts appeared to make only a modest dent.",20130320
49,Markets,Stock Funds Draw More Buying,"Long-term mutual funds attracted $7.57 billion for the latest week, the ICI reported, as investors continued to warm up to stock investments.",20130320
50,Business,FDA Panel Votes 5-3 on Abbott Device,A federal advisory committee narrowly said the benefits of Abbott Laboratories' Mitraclip heart device outweighed its risks.,20130320
51,Credit Markets,Deal May Signal Thaw in Mortgage Securities,J.P. Morgan Chase is selling $616 million of securities tied to mortgages with no backing by the U.S. government.,20130320
52,U.S.,Pittsburgh Suit Challenges Tax Status,"The city of Pittsburgh asked a court to remove the tax-exempt status of the University of Pittsburgh Medical Center, one of Pennsylvania's biggest employers, to compel it to pay payroll taxes to the city.",20130320
53,Business,Aurelius Sues Energy Future Holdings Unit,Hedge fund Aurelius Capital Master is suing an Energy Future Holdings unit and some current and former directors over a loan deal tied to the $32 billion leveraged buyout that loaded the Texas power company with debt.,20130320
54,Heard on the Street,Fed May Face Coiled Spring,The economy looks better now than it did a couple of months ago. But you would be hard-pressed to tell that from what the Federal Reserve had to say Wednesday.,20130320
55,Ask Teri,Dressing for a Spa Weekend,Teri Agins answers a reader's question on what to pack for a weekend at a spa.,20130320
56,Markets,Getco to Close Hong Kong Office,"Getco this week decided to close its Hong Kong office, abandoning one small outpost for the U.S. automated-trading firm in a region that has been slower to accommodate high-speed trading strategies.",20130320
57,Europe Business,French Drug Regulator Is Formally Investigated,"French magistrates looking into whether a diabetes drug caused deaths have put the country's drug-safety agency under formal investigation for alleged involuntary manslaughter, widening their criminal probe beyond the French company that developed and sold the medication.",20130320
58,Art,Less Familiar Faces,"Be ready to be struck by the humanist sympathy of European artists depicting the African likeness in ""Revealing the African Presence in Renaissance Europe.""",20130320
59,Urban Planning,Not Visionary Enough,New York City's new zoning proposal should not be mistaken for a comprehensive plan for Midtown East.,20130320
60,Film,Romantic North Korea,"Western audiences have had glimpses of North Korea before, but never like this: A bright, buoyant and uplifting country as portrayed in ""Comrade Kim Goes Flying.""",20130320
61,Markets,Ex-Hedge Fund Manager Whitman to Pay $1.8 Million in Insider Case,"A former hedge-fund manager convicted of criminal insider-trading charges last year will pay $1.8 million to settle a separate but related civil lawsuit brought by the Securities and Exchange Commission, the securities regulator said.",20130320
62,Asia Business,Suntech Pushed Into Bankruptcy,"Suntech was pushed into bankruptcy court in China, raising questions about how U.S. investors of the solar-panel maker will fare.",20130320
63,Autos,U.S. Trucking Industry Throttles Back,"The road ahead for the nation's 18-wheelers is shrinking, undercutting demand for the big rigs that ply the nation's highways and tempering the celebrations at the trucking industry's annual trade show this week.",20130320
64,Foreign Exchange,Thai Baht Is Rising Star,"Thailand is starting 2013 as Asia's darling, with its currency at its highest level in more than five years and its benchmark index at a 19-year high.",20130320
65,Asia Business,Firms Scramble to Get a Fix on Chinese Tycoon,Companies in business with Liu Han said they are seeking information about the whereabouts of the Chinese natural-resources tycoon following a Shanghai media report that he had been detained by Chinese authorities.,20130320
66,Heard on the Street,Investors Need Security on J.P. Morgan's New Bonds,"When, and under what conditions, are investors willing to purchase mortgage bonds not backed by the federal government? J.P. Morgan Chase is set to find out.",20130320
67,Auto Racing,F1 Racing Relies on Cash Turbo-Chargers,"Even with its status as one of the world's richest sports, the cost of keeping the show on the road is driving some Formula One teams to the brink.",20130320
68,Heard on the Street,U.K. Gambles on Yet More Debt,"The U.K.'s George Osborne is quite a gambler, using his fourth budget to stake his government's fortunes on three big bets. But the odds look stacked against him. Indeed, his solutions could just as easily make the problems worse.",20130320
69,Europe Business,Spirits Giants Toast High-End Clientele,Liquor companies such as Diageo and Pernot Ricard are making it a priority to focus on wooing wealthy individuals in fast-growth markets.,20130320
70,Markets,U.K. Sets Tax Breaks to Encourage Shale-Gas Exploration,The U.K. government unveiled a series of proposed tax breaks it hopes will encourage shale-gas exploration and help Europe's largest consumer of natural gas replicate the North American energy boom.,20130320
71,Business,Canadian Iron-Ore Miner Faces Environmental Suit,"Two Native American groups are suing Iron Ore Company of Canada over environmental issues, in a move that could complicate the sale of a stake in the miner by Rio Tinto.",20130320
72,Bay Voices,Going After Poverty and the Money to Fight It,"Daniel Lurie, who founded a nonprofit called Tipping Point Community, discusses where poverty lurks in the Bay Area and what it has been like to bring Silicon Valley digerati into philanthropy.",20130320
