,section,headline,summary,date
0,Education,A Gift to Morehouse Class of 2019: Your Student Loans Are Gone,The keynote speaker for Morehouse College’s commencement ceremony on Sunday caused elation when he made a stunning announcement: The billionaire would pay off the college debt of every graduate in the class.,20190519
1,World,Economic Fears Drove Australia’s Surprise Election Result,Australian conservative Prime Minister Scott Morrison’s surprise come-from-behind win in national elections was fueled by a campaign that focused on fears that economic and climate policies pledged by center-left opponents would end the world’s longest growth streak.,20190519
2,Corrections,Corrections & Amplifications,"Corrections & Amplifications for edition of May 20, 2019",20190519
3,U.S.,Students Were Advised to Claim to Be Minorities in College-Admissions Scandal,"The man who helped wealthy students get into elite colleges by cheating on tests and faking athletic credentials also advised some families to falsely claim students were racial minorities, exploiting the push to diversify campuses.",20190519
4,Politics,Trump Signals GOP Discord on State Abortion Laws,President Trump’s call for unity among abortion-rights opponents reflects an emerging split among Republicans who are debating the merits and politics of new state laws aimed at curtailing access to abortion.,20190519
5,State Street,New York Democrats Aim to Make Presidential Primary More Accessible,"New York’s Democratic presidential primary is still almost a year away, but a key debate over who gets to vote in it will take place Wednesday at a labor hall in Albany.",20190519
6,Your Money,Secrets of Wealthy Women: How Pro Golfer Kelley Brooke Learned About Money,"In professional golfer Kelley Brooke’s family, money was a taboo topic of conversation when she was growing up in Iowa.",20190519
7,Golf,Brooks Koepka Wins the PGA Championship,"Brooks Koepka wins the PGA Championship, his fourth major title in the last two years.",20190519
8,Business,Bayer’s Roundup Problem Slashes Its Market Value,"Investors worry that Bayer’s liabilities from Monsanto’s allegedly carcinogenic weedkiller Roundup are only going to rise, pushing shares into a downward spiral.",20190519
9,Middle East,"Rocket Lands in Baghdad’s Green Zone, Where U.S. Embassy Is Located","A rocket landed near the U.S. Embassy in the center of the Iraqi capital on Sunday, security officials said, an incident that comes amid already heightened tensions in the region after Washington warned of threats from Iran and its allies.",20190519
10,Middle East,"U.S., Bahrain to Host Economic Forum in Mideast Peace Push",The Trump administration is inviting government officials and business leaders from the Middle East and Europe to Bahrain next month to discuss economic aspects of its plan for peace between Israel and the Palestinians.,20190519
11,Commodities,"Despite Mideast Tensions, OPEC Inches Closer to Maintaining Production Cuts Through 2019",OPEC and its allies have been looking at a handful of scenarios as producers seek a balance between supply fears and a possible oil glut.,20190519
12,Europe,Austria Government’s Breakup Is New Blow to Europe’s Far-Right Movement,Austrian Chancellor Sebastian Kurz dissolved the government after Freedom Party leader Heinz-Christian Strache resigned after the release of a video of him offering public contracts to a woman he believed to be a Moscow oligarch.,20190519
13,Middle East,"Saudi Arabia, Iran Appear to Ease Tensions","Saudi Arabia and Iran toned down their threatening rhetoric in an attempt to avoid military conflict, after the Trump administration moved to de-escalate two weeks of crisis.",20190519
14,Opinion,What if Green Energy Isn’t the Future?,There’s a reason Warren Buffett decided to bet $10 billion on the future of oil and natural gas.,20190519
15,Opinion,Australia’s Left Loses an Election It Was Sure to Win,Voters shock the media in a result that echoes the victories of Brexit and Donald Trump in 2016.,20190519
16,Opinion,"Be a Leader, Not a Liter","Who needs the metric system, anyway?",20190519
17,Opinion,Conrad Black Deserved a Pardon,"The charges against the William F. Buckley of Canada were dubious, and he’s suffered enough.",20190519
18,The Americas,Mexico Flirts With Suicide,An architect of the Argentine economic debacle gives advice to the government.,20190519
19,Inside View,How to Slay Dragons in the Business World,Advice to the class of 2019: Don’t let your first job description be a straitjacket.,20190519
20,Opinion,Cut Out the Medical Middlemen,"Direct primary care provides high-quality basic services for a flat, low monthly fee.",20190519
21,Bookshelf,‘Entrenchment’ Review: The Politics of No Return,"Just as entrenched laws can stop legislatures from passing needed reforms, they can also stop majorities from riding roughshod over minorities.",20190519
22,Economy Week Ahead,"Economy Week Ahead: Eurozone PMI, New- and Existing-Home Sales","In the week ahead, surveys of purchasing managers in the eurozone are released. In the U.S., data on existing- and new-home sales and durable goods orders are released.",20190519
23,Middle East,Egypt Attack on Tourist Bus Near Pyramids Injures at Least 14,"A roadside bomb targeted a sightseeing bus near Egypt’s famed Pyramids, injuring at least 14 people, an attack on one of the most visited sites in the country that threatens its vital tourism industry.",20190519
24,Media & Marketing,Third ‘John Wick’ Movie Posts Series’ Strongest Opening Weekend,"Lions Gate won a respite from its box-office woes as its latest film, “John Wick: Chapter 3—Parabellum” nabbed the top spot, with the biggest opening weekend in the action-thriller franchise’s five-year history.",20190519
25,Markets,Don’t Get Too Used to Higher Bank Deposit Rates,None,20190519
