,section,headline,summary,date
0,Politics,Obama Challenged on Gun Policy at Town Hall,"President Barack Obama said Thursday he would meet with National Rifle Association officials to discuss gun policy, but the group has declined multiple invitations to come to the White House.",20160107
1,U.S.,Terrorism-Related Arrests Made in California and Texas,Two refugees from Iraq were arrested Thursday on separate charges that they lied to U.S. authorities about their alleged affiliations and activities with terror suspects.,20160107
2,Canada,Shell-Led Gas Export Project in Canada Granted 40-Year Export License,Canadian regulators approved a 40-year export license for a liquefied-natural-gas plant proposed for Canada’s Pacific coast by a consortium led by Royal Dutch Shell.,20160107
3,U.S.,New Dietary Guidelines Urge Americans to Eat Less Sugar,"Federal officials issued new dietary guidelines Thursday, urging Americans to sharply cut back on sugar and eat less saturated fat and sodium.",20160107
4,Asia,China Anticorruption Agency Investigating Official Linked to Fosun,"Fosun’s chairman had briefly disappeared last month. Separately, another private Shanghai business, Shanghai Metersbonwe Fashion, said its founder couldn’t be located.",20160107
5,Politics,Trump Fails to Keep Out Hecklers in Vermont,The attempt by Republican Donald Trump to limit his sold-out rally in Vermont Thursday night to those who had pledged to support him for president didn’t work out exactly as planned.,20160107
6,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Jan. 8, 2016.",20160107
7,WSJ Logistics Report,Atlas Air Agrees to Settle Antitrust Suit,"Atlas Air Worldwide In. on Thursday said it had agreed to pay $100 million to settle price-fixing allegations, the latest chapter in a decade-long legal battle that has forced air cargo carriers to pay more than $1 billion in reparations to disgruntled clients.",20160107
8,Real Estate,"Javits Center to Expand, N.Y. Governor Says","The Jacob K. Javits Convention Center, long criticized as too small and outdated for New York City, is expected to begin a $1 billion expansion in late 2016.",20160107
9,Politics,City Council Bypasses Mayor on Uber Policy,"The New York City Council plans to introduce legislation on regulating the app-driven service Uber and other for-hire vehicles in coming weeks, moving ahead of Mayor Bill de Blasio and his delayed study on the industry.",20160107
10,New York Mets,Sandy Alderson Returns to Champion the Mets’ Future,"The Mets’ cancer-stricken general manager was an unexpected guest Thursday at the New York Athletic Club, where new Hall of Famers Mike Piazza and Ken Griffey Jr. were honored. He talked baseball and money.",20160107
11,Politics,Watchdog Faults State Department’s Handling of Clinton Records,The State Department’s internal watchdog found that the department gave “inaccurate and incomplete” answers to groups seeking access to former Secretary of State Hillary Clinton’s records.,20160107
12,Health Policy,Young Adult Insurance Sign-Ups Disappoint,"The Obama administration so far is making little progress in getting more young adults to sign up for health policies on the federal insurance exchange, according to figures released Thursday.",20160107
13,Election 2016,Christie Slams U.S.-Iran Nuclear Deal,Chris Christie says Iran is a bigger threat than Islamic State terrorists and those who support the nuclear deal negotiated by the Obama administration have “tarnished” their reputation on foreign policy.,20160107
14,Business,Ex-CEO Charney Makes Bid For American Apparel,"Former American Apparel CEO Dov Charney has found an investor to back a rival bid for the bankrupt retailer valued at more than $200 million, according to people familiar with the situation.",20160107
15,Politics,Top U.S. Officials to Meet With Tech CEOs on Terror Concerns,Senior Obama administration officials will hold high-level discussions with Silicon Valley CEOs on Friday to talk about whether social-media firms can do more to prevent terrorists from using their services to recruit and incite violence.,20160107
16,New York,"Readers Sound Off on de Blasio’s Circumcision Policy, Chris Christie and More","Feedback Friday is where you can find out what issues matter to your fellow New Yorkers or weigh in on what you care about. This week: Connecticut’s juvenile justice system, Orthodox Jewish circumcisions and New Jersey Gov. Chris Christie.",20160107
17,Business,Constellation Brands Reports Profit Jumped,"Constellation Brands Inc. said Thursday it will pour $1.5 billion into construction of a second Mexican brewery, as it tries to keep pace with soaring U.S. demand for Corona Extra and Modelo Especial.",20160107
18,The A-hed,Radio Shows in Liberia Ask: What’s for Lunch?,"In Liberia, it isn’t enough to just eat your lunch. For maximum enjoyment, you have to talk about it on the radio.",20160107
19,Tri-State Area,NYPD to Settle Muslim Surveillance Lawsuits,"Under agreement, the agency must strengthen oversight of its surveillance practices, including adding a civilian attorney as a monitor.",20160107
20,Election 2016,Bill Clinton Brushes Off Donald Trump,"Former President Bill Clinton, campaigning for his wife in Iowa, declined to respond to Republican front-runner Donald Trump’s attacks about his 1990s White House scandal.",20160107
21,U.S.,Trooper in Sandra Bland Case Turns Himself In to Authorities,"The Texas state trooper who pulled over Sandra Bland turned himself in to authorities Thursday afternoon and was later released on bond, a day after he was indicted on a perjury charge.",20160107
22,Tri-State Area,New NYPD Watchdog Is the Third Since 2014,The civilian attorney who will act as a watchdog over the New York Police Department’s intelligence investigations under Thursday’s settlement is the latest outside oversight of the agency.,20160107
23,Review & Outlook,The China Panic,Policy disarray is leading to fears of a deeper economic slide.,20160107
24,Markets,What Top U.S. Investors Are Saying About China,"DoubleLine Capital’s Jeffrey Gundlach says the sharp declines signal deep fundamental economic problems, while Eaton Vance’s Eddie Perkin says the selloff appears to be “an air pocket before corporate earnings.”",20160107
25,Business,Millennial Shoppers Don’t Fit the Norm,Retailers have been experimenting with ways to bring more younger customers into their stores. But the shopping patterns of millennials aren’t easy to figure out.,20160107
26,Foreign Exchange,Yuan’s Tumble Sends Tremors Through World Markets,The swift pace of China’s currency decline is threatening to undermine global economic growth and pressuring markets at a time when many countries already are struggling.,20160107
27,Tech,Consumer Electronics Show Highlights,"Television technology made progress at both the high and low ends at the Consumer Electronics Show, while Chip giant Intel said it is investing heavily in developing technology for devices like drones.",20160107
28,U.S.,Clinton Offers New Details of Paid Family Leave Plan,"Hillary Clinton’s campaign offered new details about her paid family leave plan Thursday, and continued to reject the leading proposal in Congress because it relies on a small increase to the payroll tax.",20160107
29,Review & Outlook,An IRS Retreat on Charity,The agency pulls its proposal to sweep up small-donor records.,20160107
30,Markets,Wall Street Bonuses Shrink,"When the country’s biggest banks start telling employees the value of their annual bonuses as early as next week, many traders will suffer sharp cuts.",20160107
31,Tri-State Area,New York City’s First Medical-Marijuana Dispensary Opens,New York City’s first medical marijuana dispensary opened Thursday on East 14th Street as part of the launch of the state’s medical marijuana program.,20160107
32,Review & Outlook,Fixing India’s Retroactive Tax,A punishing 2011 law still hangs over investor decisions.,20160107
33,Earnings,Container Store Swings to Loss,The Container Store Group swung to a loss in the November quarter and cut its projections for the current fiscal year.,20160107
34,Review & Outlook,Europe’s Closing Borders,Support for free travel is contingent on better law and order.,20160107
35,Potomac Watch,"It’s the American Dream, Stupid","A few candidates, at least, get it: The GOP needs Jack Kemp’s aspirational agenda.",20160107
36,Opinion,Are Allah and Jesus the Same God?,Wheaton College gets caught up in a wrangle over teaching about Islam and Christianity.,20160107
37,New York Giants,The Winning Legacy of Tom Coughlin and Eli Manning,Only two other coach-quarterback partnerships since the 1970 AFL-NFL merger have lasted longer than Manning and Coughlin’s 183 regular-season starts together. The question is: What happens now?,20160107
