,section,headline,summary,date
0,Markets,New York Pension Fund Dismisses a Third Brokerage Amid Bribery Scandal,"The New York State Common Retirement Fund said it cut ties with Amherst Pierpont Securities, which won nearly $2 billion in annual bond-trading business during the tenure of a former portfolio manager now facing federal bribery charges.",20170316
1,Markets,AmTrust Financial Delays Annual Report Filing,"AmTrust Financial Services Inc. said Thursday that its financial statements dating to 2014 should be disregarded, citing errors in logging some revenue and bonuses.",20170316
2,National Security,Pentagon Outlines Plans for Proposed $30 Billion in Extra Funding This Year,"The Pentagon’s request for $30 billion in additional funds for the current year will go toward new aircraft and weapons and the fight against Islamic State, according to officials who on Thursday detailed President Donald Trump’s federal budget supplement.",20170316
3,Business,Exxon Rejects New York’s Accusations in Climate Case,"Exxon Mobil called accusations that it withheld documents relating to climate change from the New York attorney general an attempt to discredit it, but disclosed a newly discovered technical issue that could mean it will soon release more of its former chairman’s emails.",20170316
4,Latin America,Argentina Unemployment Rate Fell to 7.6% in Fourth Quarter,"Argentina’s unemployment rate fell to 7.6% in the fourth quarter of 2016, potentially easing pressure on President Mauricio Macri, who is battling complaintsthat his policies are taking too long to jump-start the economy and create jobs.",20170316
5,Latin America,Lawsuit From 2015 Brazilian Mining Disaster Suspended,"A Brazilian judge suspended a nearly $50 billion lawsuit against mining firms responsible for the 2015 Samarco disaster Thursday, as negotiations between the companies and authorities moved forward.",20170316
6,Review & Outlook,Trump’s Revealing Budget,So much political drama over such a small part of the federal fisc.,20170316
7,Latin America,"Brazil Cases Against Politicians Include Corruption, Money Laundering","Details of a request to prosecute scores of top politicians in Brazil will likely take days to be released, but they will include accusations of corruption and money laundering.",20170316
8,Opinion,‘The Price’ Review: A Major Miller Back on Broadway,Tensions flare as a family gathers to sell off furniture in Danny DeVito’s Broadway debut.,20170316
9,Tech,Google Tests Waters of Voice Ads on Speaker,"Google’s smart home speakers played an unprompted promotion for Disney’s new “Beauty and the Beast” movie, the first sign of how the world’s largest advertising company could shoehorn ads into its growing number of voice interactions with users.",20170316
10,U.S.,Online Tool for College Aid Taken Down After ‘Criminal Activity’,"A key tool used by college students to apply for financial aid was pulled down by the IRS this month as a result of “criminal activity,” said U.S. Rep. Lloyd Doggett.",20170316
11,U.S.,Dallas Says T-Mobile Not at Fault for ‘Ghost’ 911 Calls,"Dallas officials walked back their claim that T-Mobile US Inc. was flooding the city’s 911 system with “ghost” calls, and pointed instead to aging technology and staffing shortages.",20170316
12,Crime,NYPD Traffic Agent Charged in Fatal Crash,"A Brooklyn woman riding home in a car after celebrating her 21st birthday died early Thursday when an off-duty NYPD traffic agent who was driving crashed into a barrier on the Williamsburg Bridge, police said.",20170316
13,Politics,Travel Ban Heads Toward Supreme Court in Transition,"President Donald Trump faces the prospect of mounting two quick appeals after judges blocked his revised executive order on immigration, a dispute that could arrive at the Supreme Court just as it gets a new conservative member whose vote could be crucial.",20170316
14,Opinion,The Dutch Speak,"But they offer little comfort for elites in Paris, Berlin or Brussels.",20170316
15,Deals,"KKR, CDPQ Near Deal to Buy Insurance Broker USI","KKR & Co. is nearing a deal to acquire insurance broker USI Insurance Services for about $2 billion, according to people familiar with the matter.",20170316
16,Review & Outlook,‘Clearly the President Was Wrong’,The House and Senate intelligence committees do their jobs.,20170316
17,Financial Regulation,Fed Signals Easier Review Process for Smaller Bank Mergers,"In approving the tie-up of two mid-Atlantic banks Thursday, the Federal Reserve made it easier for smaller bank mergers to be approved without a rigorous analysis of whether the resulting firms would pose a threat to the stability of the financial system.",20170316
