,section,headline,summary,date
0,Slideshow,Photos of the Day: Asia,"A festival welcomes winter in Nepal, snow falls on an imperial palace in China, a boater clears out the fallen lotus leaves in Indian Kashmir and more.",20161208
1,Tech,San Francisco Mayor Vetoes Airbnb Bill,"The measure would have restricted hosts from renting their rooms or homes for more than 60 days a year without the host present, down from the current 90-day limit.",20161208
2,Homes,Show Off Your Art Collection—in the Bathroom,"While artworks have long graced great rooms and hallways, some luxury homeowners display cherished pieces in bathrooms.",20161208
3,Asia,Judgment Day Arrives for South Korean President Park,"South Korean lawmakers are set to decide today on the impeachment of President Park Geun-hye, in a vote that will likely unsettle the country regardless of the outcome.",20161208
4,Tech,‘Pokémon Go’ Adds Starbucks Stores as Gyms and PokéStops,The company behind the smash hit “Pokémon Go” added Starbucks Corp. to its growing list of corporate partners as it looks for new ways to drive spending inside the mobile game.,20161208
5,College Football,Former Baylor Head Football Coach Sues University Officials,Art Briles accused four officials of spreading false allegations that he knew about sexual assaults involving players on his team but didn’t report them.,20161208
6,Business,Glencore Cements Russian Connections With Rosneft Deal,Glencore’s move to take a stake in Russian oil producer Rosneft appears to be a victory for the Swiss commodity trader in a market it once dominated.,20161208
7,Asia Economy,Chinese Consumer Inflation Heats Up,China’s inflation picked up in November and strong industrial prices could mean consumers face even higher prices in coming months.,20161208
8,Sports,U.S. Patent Office Cross-Checks Vegas,"The U.S. Patent and Trademark Office denied the Vegas Golden Knights’ trademark application, citing possible confusion with the Golden Knights of the College of Saint Rose in Albany, N.Y.",20161208
9,Word on the Street,‘Pax Americana’ and Its Roots in Rome’s Reign,"Some political commentators have declared the end of “Pax Americana,” a phrase with roots in a period when Rome ruled in relative tranquility.",20161208
10,Slideshow,2900万円の豪華トラクター「オプタム270 CVX」,農業機械大手ケースIHの2017年型トラクター「オプタム270 CVX」。農機具ジャーナリストが選ぶ「年間最優秀トラクター」にも選ばれている。最高時速36マイル（約58キロ）、車両重量2万4200ポンド（約11トン）で、価格は23万7992ユーロ（約2887万円）。,20161208
