,section,headline,summary,date
0,Business,Seeking Salvation From a Devastating Drought,"TINY VICTIM: Two-year-old Aden Salaad gazes at his mother at a massive refugee camp near Dadaab, Kenya, after fleeing an extreme drought in Somalia described as the world's 'worst humanitarian disaster.'",20110711
1,Business,Seeking Salvation From a Devastating Drought,"TINY VICTIM: Two-year-old Aden Salaad gazes at his mother at a massive refugee camp near Dadaab, Kenya, after fleeing an extreme drought in Somalia described as the world's 'worst humanitarian disaster.'",20110711
2,Opinion,Pepper...and Salt,"Pepper...and Salt for the week of July 11-July 16, 2011.",20110711
3,None,What's News: World-Wide,"What's News: World-Wide Top Stories for July 11, 2011",20110711
4,Opinion,Words With the Power To Provoke Tears,"Thank you for publishing the essay by Dave Shiflett, ""While My Son Serves"" (Review, July 2). After reading it, I sat quietly a while and cried; I was so deeply moved by Mr. Shiflett's words.",20110711
5,Decos and Corrections,Corrections & Amplifications,"Corrections & Amplifications for July 11, 2011",20110711
6,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for July 11, 2011",20110711
7,Opinion,Pepper...and Salt,Pepper...and Salt,20110711
8,Business,Banks Wary of Economies Deemed Too Big to Fail,"Fears about the debt crisis enveloping members of the bloc of euro-using nations have moved to economies deemed ""too big"" to rescue, analysts says.",20110711
9,Asia Business,Ex-TPG Dealmaker Leads PAG Asia to Raise $1.7 Billion,"Weijian Shan, a former dealmaker at U.S. private equity firm TPG, has led a fund-raising effort for Hong Kong-based PAG Asia Capital, which said investors have pledged more than $1.7 billion for its pan-Asia private equity buyout fund.",20110711
10,Deals India,Deals India: Morning News Roundup,"News roundup from Indian newspapers, news wires and Web sites on Tuesday, July 12, 2011. Deals India has not verified the stories from other media organizations and does not vouch for their accuracy.",20110711
11,Fashion,"At Hugo Boss, Tradition With a Twist","In Hugo Boss's newest collection for Hugo—the fashion house's edgier, youthful label—commanding tradition meets intrepid avant-garde.",20110711
12,Photos,Asia in Pictures,"Japanese hold a memorial service for the March 11 disaster, a Chinese miner is rescued from a collapsed mine, a truck accident kills dozens of students in Bangladesh, and more.",20110711
13,Markets,KKR Partnership Makes an Education Push,"Weld North Holdings, a partnership between private-equity powerhouse Kohlberg Kravis Roberts and Jonathan Grayer, former chief executive of Kaplan Inc., is making a push into online education for younger students.",20110711
14,New York Culture,Face Time With François Nars,The New York-based cosmetics giant chats about his first line of long-wear eyeliner and his penchant for strange product names.,20110711
15,Foreign Exchange,Euro Slumps to Seven-Week Low,"The euro sank to a seven-week low against the dollar, dipping below $1.40, and a record low against the Swiss franc.",20110711
16,Technology,Amazon Seeks Repeal of California Measure,Amazon has filed a petition to start the process of getting a California ballot effort asking voters to repeal a state law requiring online retailers to collect sales taxes.,20110711
17,Latin America,Adopted Argentine Media Heirs Weren't Kidnap Victims,"Media giant Grupo Clarin won at least partial vindication in a long-running feud with the government and human rights activists, when DNA tests confirmed that the adopted heirs of the company weren't stolen from the families of two victims of a military dictatorship in the 1970s.",20110711
18,U.S.,Strauss-Kahn Hearing Postponed,"A court hearing for the sexual-assault case against former IMF chief Dominique Strauss-Kahn has been delayed two weeks, until Aug. 1.",20110711
19,U.S.,High-Paying Disability Judges Costing Taxpayers,Social Security Administration Commissioner Michael Astrue said judges in his agency who award disability benefits more than 85% of the time cost taxpayers roughly $1 billion a year.,20110711
20,Asia Technology,Apple Complains HTC Violated Patents,"Apple filed a second complaint against Taiwan's HTC, heating up the patent litigation between the two companies.",20110711
21,Health,Mothers Pass Along Cancer Protection,"Prospective mothers who supplement their diet with folic acid and other B vitamins before conceiving may be protecting their offspring against colorectal cancer in adulthood, research published in the journal Gut suggests.",20110711
22,Markets,China-Based Rally Hits Hog Prices,"Futures for lean hog carcasses soared after China singled out rising domestic pork prices as a concern, a move analysts say increases the likelihood that the country will continue to boost imports.",20110711
23,U.S.,Struggling Cities to Get Federal Help,The Obama administration is sending dozens of federal officials to work in the city halls of six struggling cities for a year to try to help them solve some of their most intractable problems.,20110711
24,Markets,"Some Investors Betting On How Europe's Companies, Euro Will Struggle",Some investors are ratcheting up bets on how much Europe's companies and single currency will struggle as fears mount that bigger economies like Italy and Spain could succumb to the region's confidence crisis.,20110711
25,Media & Marketing,Shareholder Suit Blasts News Corp,"A group of News Corp. shareholders filed an amended suit against the media company on Monday, accusing it of a ""complete failure"" of oversight regarding allegations of phone tapping at its News of the World newspaper.",20110711
26,Business,Starbucks Adds Division Focused on Asia,"Starbucks said it will add a third regional division, joining a growing list of restaurant companies putting a greater emphasis on China expansion.",20110711
27,Technology,NCR to Buy Radiant Systems for $1.13 Billion,NCR agreed pay $1.13 billion to acquire point-of-sale systems provider Radiant.,20110711
28,Health,Southern Cross Healthcare to Fold,"U.K. care-home operator Southern Cross Healthcare Group finally collapsed under the weight of its unpayable rent bill, saying that it plans to cease operating and hand its homes over to landlords.",20110711
29,Markets,"AT&T, iShares Barclays 1-3 Year Treasury Bond: Money Flow Leaders (T, SHY)",Markets Data Center: Money Flow Leaders.,20110711
30,Markets,"Stillwater Mining, TBS International: Biggest Price Decliners (SWC, TBSI)",Markets Data Center: Biggest Price Decliners.,20110711
31,Markets,"Arch Chemicals, Farmer Bros.: Biggest Price Gainers (ARJ, FARM)",Markets Data Center: Biggest Price Gainers.,20110711
32,Commodities,Oil Prices Drop,"Oil futures declined, weighed down by worries of debt contagion spreading in Europe and signs of weak crude demand in the U.S. and China.",20110711
33,Autos,VW Aims for 8 Million in Sales,"Volkswagen sold more than four million vehicles world-wide in the first half of the year, CEO Martin Winterkorn said, and aims to hit eight million for the full year.",20110711
34,Technology,Nortel $4.5-Billion Patent Sale Approved,Judges in the U.S. and Canada gave the nod to a $4.5 billion patent sale that marks a shift in the balance of power in the technology wars over mobile applications and a major improvement in the fortunes of creditors of Nortel.,20110711
35,Commodities,Gold Hits Record In Euros,"Gold rallied alongside other safe-haven assets, hitting a record in euro terms, on fears Italy will be the next euro-zone member to fall victim to the continent's debt crisis.",20110711
36,Deals & Deal Makers,Vale Withdraws Metorex Bid,"Brazilian miner Vale withdrew its offer to acquire South Africa-based copper and cobalt producer Metorex and has ""no intention"" of matching the terms of a rival $1.35 billion bid.",20110711
37,Markets,"Italian, Spanish Yields Hit Highs",Italian and Spanish bond yield spreads over safe-haven German bunds soared to their widest levels since the inception of the common currency.,20110711
38,Deals & Deal Makers,Gol Sees Savings in Webjet Acquisition,Brazilian carrier Gol expects its integration of smaller rival Webjet to yield about $63 million in cost savings within two years.,20110711
39,Business,France Seeks to Expand Wind Power,"The French government announced the launch of a $14.26 billion tender offer to build five offshore wind farms, in a bid to muscle up the country's renewable-energy industry and reduce its longstanding reliance on atomic power.",20110711
40,Europe Business,Bank of Ireland Rights Issue Approved,"Bank of Ireland won permission from shareholders to raise as much as $2.67 billion in a rights issue, as Ireland's largest lender makes its last desperate effort to stay out of majority state ownership.",20110711
41,Business,Chile's Codelco Mines Shut by 24-Hour Strike,Chilean state copper giant Codelco confirmed that all its operations were halted Monday by a 24-hour strike to protest restructuring and alleged privatization plans.,20110711
