,section,headline,summary,date
0,U.S.,Republican Dan Bishop Wins North Carolina Do-Over House Primary,The GOP avoided a runoff in the primary for North Carolina’s do-over Ninth Congressional District race as State Senator Dan Bishop won with more than 30% of the vote.,20190514
1,China,China: Trade Fight With U.S. Is ‘No Big Deal’ but Calls It a ‘People’s War’,"China amped up its rhetoric in a tariff battle with the U.S., playing to nationalistic sentiment even as Beijing reiterated its preference for a negotiated resolution.",20190514
2,Art,"Monet Sells for $110.7 Million, Breaking Artist’s Record","Claude Monet’s eponymous 1890 painting of haystacks turned purple under a setting sun, sold Tuesday for $110.7 million——a record for the impressionist and a record for any impressionist work of art.",20190514
3,Transit,"As MTA Scrutinizes Worker Overtime, Union Raises Specter of Transit Strike",The head of the transit union representing New York City’s subway and bus workers has raised the prospect of a labor strike as the Metropolitan Transportation Authority seeks to combat overtime abuse.,20190514
4,Financial Regulation,Payday Lenders Drum Up Customer Support to Ease Regulations,"Allied Progress, a consumer group, says payday lenders have organized thousands of customers who have sent in duplicate comments supporting rollback of Obama-era rules.",20190514
5,NBA,The New Orleans Pelicans Win the Zion Williamson Lottery,The New Orleans Pelicans had a 6% shot at the No. 1 pick in the NBA draft. And then they got lucky and won the right to select Zion Williamson.,20190514
6,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of May 15, 2019",20190514
7,Earnings,Ralph Lauren’s Profit Shrinks as North American Sales Decline,"Ralph Lauren’s profit and sales fell in the most recent quarter, dragged down by declines in North America and a higher tax expense.",20190514
8,Markets,"Bitcoin Surges Above $8,000; Investors Say ‘Crypto Winter’ Is Over","The price of bitcoin has rocketed in recent days, even as major financial markets have faltered amid escalating trade tensions.",20190514
9,Streetwise,Uber Has Poisoned an IPO Market That Was Sick Anyway,"Uber’s flop makes it harder for the next big Silicon Valley unicorn trying to shift its losses on to public markets, just as Snap’s dire debut did two years ago.",20190514
10,Review & Outlook,Liberals Who Cry,An obscure case over state sovereignty triggers a Supreme Court exchange over precedent.,20190514
11,Review & Outlook,John Durham for Accountability,His investigation can help restore public confidence in the FBI and intelligence services.,20190514
12,Review & Outlook,Roundup of Cancer Evidence,The EPA says the weed killer is safe and noncarcinogenic.,20190514
13,Politics,Bill Targeting Trump Pardons Gains Steam in New York Assembly,"Democrat-sponsored legislation aimed at President Trump is gaining support in the New York State Assembly, setting the stage for its enactment before lawmakers adjourn for the year in June.",20190514
14,Opinion,A Better Way to Deal With Beijing,Pressure the Chinese to act responsibly. Don’t settle for a trade deal or blunder into a cold war.,20190514
15,Opinion,International Law Backs The Trump Golan Policy,For decades Syria has defied a U.N. mandate to negotiate with Israel.,20190514
16,Upward Mobility,No Religious Exemptions From Vaccines,"The risk to public health is too great. Lawmakers should limit medical exceptions more, too.",20190514
17,Opinion,Medicare Isn’t All It’s Cracked Up to Be,"The privately managed Medicare Advantage does a better job, though it could use improvement.",20190514
18,Bookshelf,‘White House Warriors’ Review: A Bullpen for Strategy,The National Security Council’s unorthodox mix of personnel and flexible agenda can lead to major breakthroughs and disasters alike.,20190514
19,Opinion,The Green Threat to Canada’s Liberals,A major leftist party may be emerging from a longtime minor one.,20190514
20,Business World,Russia and the 5G Cancer Scare,America’s cell-phone industry couldn’t be happier about the Kremlin’s meddling.,20190514
21,Politics & Ideas,Trump’s Dubious Hungarian Friend,"‘Viktor Orbán has done a tremendous job,’ the president says. What a disgrace.",20190514
22,Pro VC New Money,Online Luggage Retailer Away Lands $1.4 Billion Valuation as It Plots Expansion,"Away, a direct-to-consumer travel products business founded by alumni of eyewear specialist Warby Parker, has raised financing to help it expand beyond its roots in selling luggage.",20190514
23,Tech,San Francisco Passes Ban on Facial-Recognition Surveillance,"San Francisco became the first U.S. city to pass a ban on the use of facial recognition by local agencies, adding to a broad push to regulate a technology.",20190514
24,U.S.,California Catholic Dioceses Launch Victim Compensation Funds,"The Roman Catholic Archdiocese of Los Angeles, the largest in the nation, and five others in California are establishing funds to compensate victims of clergy sexual abuse.",20190514
25,Politics,Trump Jr. Will Appear Before Senate Intelligence Committee,Donald Trump Jr. agreed to give limited follow-up testimony to the Senate Intelligence Committee next month about answers he previously gave as part of lawmakers’ Russia probe.,20190514
26,Markets,Trian May Wage an Activist Campaign at Legg Mason,Trian Fund Management may wage an activist campaign at Legg Mason and push the money manager to improve its flagging results.,20190514
27,IPOs,Cybersecurity Company CrowdStrike Files for IPO,"CrowdStrike Holdings Inc. has filed preliminary documents for an initial public offering, as the cybersecurity company continues a procession of technology firms looking to raise money from public markets this year.",20190514
28,Logistics Report,Trade Battle Looks Set to Roil Container Shipping,"Jonathan Roach, a container analyst at London-based shipbroker Braemar ACM, expects demand growth in the sector to be reduced to around 2% this year from 4.5% in 2018, hitting the finances of carriers that are still trying to recover from a steep downturn.",20190514
29,Markets,Citigroup Joins India’s Digital Paytm for Card Launch,Citigroup is partnering with Indian mobile-payments app Paytm to issue the service’s first physical credit card.,20190514
30,Markets,U.S. Tariffs Knock Chinese Yuan,"Escalating trade tensions have pounded the yuan, reviving questions about China’s willingness to use its currency as a tool of trade policy.",20190514
31,Opinion,Elizabeth Warren’s Useless Accounting Bill,Financial accounting standards have always been formed through a political process.,20190514
32,Opinion,Democrats Must Help Trump End Border Fail,A more permanent solution would require immediate changes or clarifications to existing law.,20190514
33,Opinion,Charter-School Move No Revolt for NAACP,"Whenever a local chapter proposes a change in NAACP policy, such ‘resolutions’ are sent to the national NAACP.",20190514
34,Opinion,Its Ineffectiveness Cost the GOP Control of the House,People decided that electing Republicans to the House of Representatives is a waste of effort.,20190514
35,Tri-State Area,New York Bill to Close Vaccination Loophole Stalls in State Assembly,"Hundreds of people who oppose vaccination requirements rallied at New York’s Capitol, decrying a bill that would eliminate an exemption to the rules based on a family’s religious belief. The legislation has stalled.",20190514
36,China,Finished Tech Products Could Take Some Blows in Tariffs Fight,"Escalating volleys of tariffs by the U.S. and China stand to pile pressure on already stressed supply chains, potentially pinching technology companies and consumers on both sides.",20190514
37,CFO Journal,Two Professional Organizations Ask FASB to Delay Lease Accounting Rules For Private Companies,The American Institute of Certified Public Accountants in a Monday letter said Financial Accounting Standards Board should consider delaying adoption by a year as private companies are grappling with many complex new accounting rules that are all coming into effect in quick succession.,20190514
38,Business,Walmart Expands Next-Day Delivery,"Walmart will offer free next-day delivery to more U.S. homes, seeking to boost shipping speeds after rival Amazon.com said it plans to invest $800 million to expand one-day delivery.",20190514
39,Oil Markets,"Oil Rises on Trade Hopes, Saudi Pipeline Disruption","Oil prices rebounded, buoyed by hopes for a U.S.-China trade deal and a pipeline disruption in Saudi Arabia.",20190514
40,U.S. Markets,Stocks Rise as Investors Await Trade Progress,"U.S. stocks rose after President Trump further signaled that U.S. and Chinese officials could still strike a trade deal, alleviating some of the pressure that had knocked down major indexes in recent sessions.",20190514
41,U.S.,Meteorologists Worry 5G Expansion Could Interfere With Forecasts,The Trump administration plan to promote 5G networks is running into resistance from the weather-forecasting community.,20190514
42,Exhibition Review,A Monumental Problem in Virginia,"Richmond’s Monument Avenue is lined with Confederate statues, but an exhibition filled with proposals to replace them struggles to find a road forward.",20190514
43,Business,McDonald’s Makes Over All-Day Breakfast to Speed Up Wait Times,"McDonald’s said it would let franchisees decide which breakfast items to serve all day, part of an effort to simplify operations as wait times have grown and traffic has stalled.",20190514
44,Credit Markets,U.S. Government Bonds Fall as Stocks Rebound,U.S. government-bond prices fell as stock prices rebounded and investors embraced the potential for progress in trade talks between the U.S. and China.,20190514
45,Music Review,‘I Am Easy to Find’ by the National Review: Giving Voice to the Personal,The indie rock band’s latest album benefits from bringing in talented guest vocalists to complement the group’s brooding sound.,20190514
46,U.S.,"Alice Rivlin, Authority on Federal Budget, Former Fed Official, Dies","Alice Rivlin, the first director of the Congressional Budget Office and a leading authority for decades in Washington budget and policy circles, died Tuesday. She was 88.",20190514
47,Middle East,Eurovision Presents a Test for Israel’s Sunny Tourist Vision,"Israel is hosting the popular Eurovision song contest just over a week after the deadliest clashes with Gaza in years, presenting a test of the country’s allure as a tourist destination amid a period of volatile relations with Palestinians.",20190514
48,Commodities,Gold Prices Finish Lower,Gold prices slipped Tuesday as hopes of a resolution to the trade conflict between the U.S. and China pushed some investors out of the haven metal.,20190514
49,Politics,Trump Sees China Trade Deal ‘When the Time Is Right’,President Trump signaled he was in no rush to reach a deal with China and pledged that the federal government would come to the financial aid of American farmers hurt by Beijing’s retaliatory tariffs.,20190514
50,Media & Marketing,"Caesars, Disney’s ESPN Forge Sports-Betting Partnership","An ESPN studio for creating sports-betting content will be built at Caesars’ Linq Hotel in Las Vegas, while ESPN programming will include branding and odds data from the casino operator.",20190514
51,U.S.,Russian Hackers Breached Voter Databases in Two Florida Counties,"Gov. Ron DeSantis said Russian hackers compromised voter databases in two of the state’s counties during the 2016 election, indicating a wider breach of Florida voting systems than previously known.",20190514
52,CFO Journal,Germany’s Merck Overhauls Currency Hedges,Germany-based pharmaceuticals company Merck has revamped its hedging policy to protect against unfavorable shifts in currency-exchange rates sparked by global trade tensions.,20190514
53,Politics,Judge Hints at Skepticism of Trump Effort to Block Subpoena,A federal judge voiced skepticism of a request by President Trump and several Trump entities to block a subpoena by House Democrats seeking financial records from the president’s longtime accounting firm.,20190514
