,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20140606
1,Photos,Pepper...and Salt,"Pepper...and Salt for the week of June 2 — June 7, 2014.",20140606
2,Style & Fashion,Style Report From Summer's Fashion Bashes,Who wore what at the CFDA Awards and the Veuve Clicquot Polo Classic.,20140606
3,Economy,Europe Bank Officials Deploy to Explain Interest Move,European Central Bank officials were out in force Friday explaining the bank's decision to take extraordinary measures to stimulate the euro-zone economy and boost inflation.,20140606
4,The A-hed,Fiercest Match of French Open Tennis Tournament? Raptor vs. Pigeon,In the skies over the site of the French Open is one of the fiercest matches of the Grand Slam tennis tournament: raptor versus pigeon.,20140606
5,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of June 7-8, 2014",20140606
6,Art,"Don't Miss Exhibit: Winslow Homer in Cooperstown, N.Y.","'Winslow Homer: The Nature and Rhythm of Life' will be at the Fenimore Art Museum in Cooperstown, N.Y., until Aug. 24.",20140606
7,New York Schools,Pre-K Offers Bring Relief and Anxiety,"Around the city, 15,482 children—or 38% of applicants to public school prekindergarten classes—were shut out.",20140606
8,Business,Gap to Make Apparel in Myanmar,"Gap plans to produce apparel in Myanmar, becoming the first major U.S. retailer to tap the country's garment industry since Western sanctions were lifted two years ago.",20140606
9,20 Odd Questions,Gaia Repossi on Minimal Luxury,"The artistic director of jewelry brand, Repossi, admires the irreverence of Louise Bourgeois and prefers huts over grand hotels.",20140606
10,Ask Ariely,Should You Sky Dive Now or Later?,"Behavioral economist Dan Ariely answers reader questions about leaps of faith, tricks of time and wastes of money.",20140606
11,New York,Everyday Hands Keep Belmont Park on Track,"While all eyes will be on the horses and jockeys at the Belmont Stakes on Saturday, there are scores of unsung employees who work to ensure the success of the mammoth event.",20140606
12,Business,Carl Icahn Discloses 9.4% Stake in Family Dollar,"Carl Icahn reported a 9.4% stake in Family Dollar, calling the stock undervalued and saying he plans to agitate for changes.",20140606
13,Moving Targets,It's Time for Hollywood Directors to Switch Subjects,Oliver Stone is making a movie about Edward Snowden. Joe Queenan asks: Could everyone in the movie business stop being themselves for the next 15 minutes? How about David Lynch's 'Frozen II'?,20140606
14,U.S.,Bowe Bergdahl's Views Shifted After First Taste of War,Some soldiers who lived and fought with then-Pfc. Bowe Bergdahl in Afghanistan described a man with conflicting and often contradictory views of the war before his Taliban captivity.,20140606
15,Work in Progress,"After Bird Meets Plane, Dr. Dove Steps In","A forensic ornithologist named Carla Dove (really) specializes in 'snarge,' the tissues, feathers and goo that ensues when birds collide with aircraft. By identifying the species involved, her team helps cut the risk of such collisions—and save lives.",20140606
16,N.Y. Yankees,Yankee Draft Pick Could Contribute This Season,"Lindgren, a hard-throwing lefty reliever out of Mississippi State University, is an extremely polished product with two pitches that the Yankees believe are major-league ready. And they could use another lefty in the bullpen...",20140606
17,Metro Money,All Those Banks? It's Our Fault,Anne Kadet on the rise of TD Bank in New York City.,20140606
18,New York Region,City Homelessness Rises 6%,"The number of homeless people living in New York City public spaces rose 6% in 2014 compared with 2013, according to city data released on Friday.",20140606
19,Mind & Matter,The Brain Cells That Keep Our Social Network Running,How do we recognize other people from previous meetings? New research shows how part of the brain's hippocampus region works to keep our social network running.,20140606
20,New York Sports,Which Yankee Hits the Most Important Home Runs?,"Since 2009, the average win probability added by Brett Gardner's home runs exceeds that of Robinson Cano, Curtis Granderson and Mark Teixeira.",20140606
21,New York Sports,Rangers Need the Real Rick Nash,"If the Rangers want to have a chance to upend the Kings, who won Wednesday's series opener in overtime, 3-2, Nash has to resemble the Rick Nash who scored 26 goals in 65 regular-season games.",20140606
22,New York Crime,Malcolm Smith Had Two-Pronged Plan To Win Mayor's Race,"Mr. Smith, a Democrat, wanted a senate leadership job, then use that platform to raise his profile and run for New York City mayor as a Republican in 2013.",20140606
23,Open House,NoMad Puts Down Deeper Roots,"About half a dozen new developments, mostly conversions of existing buildings, are currently under way in NoMad, brokers say. But some longtime residents are concerned by the pace of development.",20140606
24,Review,Masterpiece: Montaner's Palace of Catalan Music,"Known as the Palau, this concert hall in Barcelona was designed to express Catalonia's cultural chauvinism and unbridled passion for music.",20140606
25,Tennis,Don't Neglect the French Open,Do yourself a favor and watch the French Open final between Rafael Nadal and Novak Djokovic—the next act of the greatest current rivalry in sports.,20140606
26,The Count,The Best NBA Postseason Ever?,The winter sports are dominating the spring with dramatic playoff action unmatched since the NHL and NBA expanded all playoff rounds to seven games in 2003.,20140606
27,Photos,'Josef Koudelka: Nationality Doubtful',The first American retrospective look at the Czech photographer's career in more than 25 years opens Saturday at the Art Institute of Chicago.,20140606
28,World News,Urban Chaos Challenges Next Colombian Leader,"The poverty and drug-tinged violence that inflicts the 400,000 residents of Buenaventura underscores the challenge the winner of Sunday's elections faces in modernizing the country's most forlorn regions.",20140606
29,Europe,Cyprus Bishop Tries to Regain Lost Clout,"Reporter's Journal: With a new government in office, 73-year-old Archbishop Chrysostomos II seems to be trying to recover some of the clout—and church money—lost during the euro-zone crisis",20140606
30,Markets,Brazil's Central Bank Extends Daily Currency-Swap Auctions,Brazil's central bank said late Friday it will extend a currency-intervention program it launched last year that helped shore up the value of the Brazilian real against the dollar.,20140606
31,Politics,Tie to Health Law Risky for Republican,"After helping engineer a plan that uses Medicaid funds to enroll residents in private insurance, lawmaker finds himself in a tough runoff against an opponent who has played up his link to Obamacare.",20140606
32,Brunch Box,British Fare Meets West Indian,The Rookery merges the family backgrounds of its owners to offer British-West Indian fusion fare in Bushwick.,20140606
33,U.S.,Tide Turns Against Sea Lions,"Record numbers of distressed sea lions have washed ashore in California for a second straight year, the latest example of a marine mammal facing severe problems.",20140606
34,Photos,Portrait of a Gang-Torn Colombian City,Buenaventura residents struggle to maintain normalcy in a Pacific port city plagued by violence and poverty,20140606
35,Heard & Scene,Playing to the 'Macbeth' Clans,"The opening night of Kenneth Branagh's ""Macbeth"" featured ""Braveheart""-like battles, spurting blood and mudslinging, and a $2,500 per-head dinner sponsored by Dom Pérignon.",20140606
36,General News,Carlyle Reaps $1.1 Billion in Surge of Stock Sales,"Carlyle Group this week pocketed large proceeds from selling stakes in the companies it has taken public, as buyout firms continue to ride the stock market higher selling large parcels of shares.",20140606
37,Politics,Regulators Eye New Chemical-Handling Rules,Federal agencies may broaden regulations to close gaps in chemical-handling procedures that came to light after a deadly fertilizer explosion in Texas. But a report stopped short of overhaul urged by safety advocates.,20140606
38,Politics,Obama Aide Rice Defends Her Initial Praise for Bergdahl,"National Security Adviser Susan Rice, a GOP target over Benghazi, tried to blunt criticism she embellished Sgt. Bowe Bergdahl's military record when she said last weekend he had served with 'honor and distinction.'",20140606
39,Economy,Solid Jobs Report Likely to Intensify Fed's Debate on Rate-Hike Timing,Friday's jobs report should reassure Federal Reserve officials the economy is improving as they have predicted and it could intensify their debate about when to start raising short-term interest rates.,20140606
40,World News,"Scottish Economy Would Be Worse Off if Independent, Economists Say","Scotland would be worse off in economic terms if it becomes an independent country, according to a survey of economists.",20140606
41,Weekend Investor,This Week,What happened to your money this week.,20140606
42,Opinion,U.S. Funding for Hamas?,State winks at the Palestinian merger with the terror group.,20140606
43,Opinion,The GOP's Mississippi Muddle,A loose-talking challenger vs. a big-spending incumbent.,20140606
44,Photos,Photos of the Day: June 6,"In photos selected by Wall Street Journal editors Friday, the leaders of Russia and Ukraine meet face to face in France, students pray after a deadly shooting on a Seattle campus and a man takes a dip in hot spring water.",20140606
45,Markets,Holders Reject New York Community Bancorp's Executive Pay Plan,"Shareholders of New York Community Bancorp Inc. voted to reject the bank's executive pay practices, according to a regulatory filing on Friday.",20140606
46,Fine Art,Paint by Inkjet,"Gallery exhibitions of Meyer Vaisman, Tara Donovan and Sterling Ruby.",20140606
47,New York Culture,Stella McCartney Fills Garden With Spring Delights,Stella McCartney provided Instamaniacs with plenty of fodder at a spring fashion presentation held in the Elizabeth Street Garden.,20140606
48,Opinion,GM's Cobalt Report Explains Nothing,Car companies recall vehicles for even insignificant fixes when they want to protect the reputation of those vehicles.,20140606
49,Opinion,"Sorry, Goldman Sachs. Brazil Won't Win the World Cup",A European team will win again thanks to training and statistical analysis.,20140606
50,Opinion,Race in the Age of Genomics,"Uncomfortable truths must be dealt with, but we should stick to facts and call out rampant speculation.",20140606
51,Opinion,How Colorblind Justice Prevailed in New Orleans,A multiracial group helped protect the rights of a white homeowner who shot a black intruder to protect his family.,20140606
52,Opinion,The Next Marker of Afghan Progress,"The June 14 presidential runoff comes with some perils, but most indicators look encouraging.",20140606
53,Business,SEC Loses Second Insider-Trading Case in 7 Days,"The Securities and Exchange Commission lost its second insider-trading trial in the space of seven days, when a federal jury on Friday cleared a former chief executive of a California chip maker.",20140606
54,Markets,Banks Digging Into Metal-Backed Loans,"Banks looking into suspected fraud involving metals stored in China as collateral for loans are expanding their probe into more warehouses amid worries the problem is more widespread, according to people with knowledge of the matter.",20140606
55,Opinion,The Redskins and Totemic Names,Mr. Reid and his cronies have taken this too far and it needs to stop now. He has taken it upon himself to decide what is or what isn't offensive to the general public.,20140606
56,Markets,Investors Looking Past BofA's Potential $12 Billion Settlement,"Investors are looking past Bank of America Corp.'s potential settlement of $12 billion or more over soured mortgages, in a sign that the legal clouds cast over big U.S. banks after the financial crisis are lifting.",20140606
