,section,headline,summary,date
0,Politics,Republicans Release Memo Drawn From Highly Classified Information,"Republicans have made available to all House members a memo written by GOP staffers in which they raise concerns about the way the Justice Department used information from Christopher Steele, a former British intelligence official, in its application for secret court orders and warrants.",20180119
1,Politics,Sen. Rand Paul’s Alleged Attacker Agrees to Guilty Plea,"Rene Boucher, Mr. Paul’s neighbor in Bowling Green, Ky., has signed a plea agreement, but hasn’t yet been assigned a sentencing date.",20180119
2,Culture,New York’s City Bakery To Open an Outpost in Detroit,"The New York City bakery, known for its hot chocolate, will open a location in Detroit’s historic Fisher Building next week.",20180119
3,Politics,"Americans’ Satisfaction With Economy Reaches 17-Year High, Poll Finds","The Wall Street Journal/NBC News poll’s findings are good news for Republicans facing midterm elections, although the survey also reveals they will be burdened by running in the shadow of a president with an unusually low approval rating.",20180119
4,Tech,"Twitter Reveals 1,000 More Accounts Tied to Russian Propaganda Agency","The company had initially told congressional investigators it discovered more than 2,700 accounts linked to a shadowy so-called troll farm believed to have spread disinformation to sow political division among Americans.",20180119
5,Markets,Why Hedge Fund Soroban Is Shrinking on Purpose,"New York hedge fund Soroban Capital Partners plans to shrink its main fund by $1.5 billion, becoming the latest in a string of managers to return some client money as stock markets have rallied.",20180119
6,Politics,Supreme Court to Decide Legality of Trump’s Travel Ban,"The Supreme Court agreed to consider the legality of President Trump’s latest ban on travelers from certain countries, giving the justices a chance to settle a yearlong legal battle.",20180119
7,Markets,How Wall Street Keeps #MeToo Claims Out of the Spotlight,"Bank of America, Goldman Sachs and other major institutions act privately to handle allegations of inappropriate behavior, in some cases, allowing financial executives to leave with reputations intact.",20180119
8,Corrections,Corrections & Amplifications,"Corrections & Amplifications for edition of Jan. 20-21, 2018.",20180119
9,U.S.,Los Angeles Police Chief to Retire,Los Angeles police chief Charlie Beck announced his retirement after eight years at the helm of the police department for the nation’s second-largest city.,20180119
10,Review & Outlook,The MetLife Saga’s Mostly Happy Ending,The government drops its appeal but with an odd and unhelpful demand.,20180119
11,Review & Outlook,Judging the Travel Ban—and Judges,The Supreme Court agrees to hear the judiciary v. Trump.,20180119
12,IPOs,ADT Shares Drop 12% Below IPO Price in Trading Debut,A flop of an initial public offering by ADT Inc. is the latest black eye for Wall Street’s struggling underwriting business.,20180119
