,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20131016
1,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Oct. 17, 2013",20131016
2,Politics,Booker Wins New Jersey Senate Seat,"Newark Mayor Cory Booker became the fourth African-American popularly elected to the U.S. Senate, winning a special election in New Jersey.",20131016
3,China News,China Antigraft Squad Investigates Nanjing Mayor,"The mayor and deputy party chief of Nanjing is being investigated for ""serious violations of discipline and laws,"" the Central Commission for Discipline Inspection said.",20131016
4,Russia News,"Kremlin Critic, Spared Jail Time, Vows to Fight On",A Russian appeals court has suspended anti-Kremlin activist Alexei Navalny's five-year prison sentence on embezzlement charges.,20131016
5,Business,Investec's Australia Power Sale Sparks Bid Interest,"Wind-farm developments and other Australian power assets owned by South Africa's Investec have attracted several bidders, despite uncertainty over a carbon tax that has made renewable energy more competitive with fossil fuels.",20131016
6,Culture,Laying Low at Fundraiser,"The Lowline, a 2012 proposal to build the world's first subterranean park in a now-abandoned 1908 trolley terminal on the Lower East Side, held a fundraiser with a much-touted guest list, most of whom remained mum.",20131016
7,Heard & Scene,Parties for Pen and Key,"Marshall Heyman at Theresa Rebeck hosted a fundraising dinner for the writers organization Pen America and a party for the Key to the Cure campaign at the gorgeous, art-filled, Park Avenue home of Jamie Tisch.",20131016
8,Food & Drink,Restaurant Brings Chef Back to Reality,"New York chef John Keller was a reality-TV failure after concocting a poorly received appetizer on ""Chopped."" Now Mr. Keller, 36 years old, is back with APT-13, his new East Village restaurant.",20131016
9,Repertory Film,Rarities and Strong Women,"This week's Repertory Film features a Jean-Luc Godard retrospective, a celebration of Karen Black, MoMA's Festival of Film Preservation and more.",20131016
10,New York Culture,One Designer's Haute Couture and DIY Sets,"Lindsey Adelman, founder of the Lindsey Adelman Studio, was the only New York City-based ""tastemaker"" honored at Martha Stewart's American Made Awards on Tuesday night, which kicked off the American Made Market.",20131016
11,The A-Hed,"Is It Bonnaroo? No, It's Robaroo","People with a taste for music—and the money to pay for it—are recreating the festival atmosphere, but only for select guests. One is called Robaroo.",20131016
12,Markets,Asian Shares Cheer U.S. Debt Deal,"Markets in Asia welcomed a last-minute deal in Washington to reopen the federal government and avoid a U.S. debt crisis, with stocks and bonds heading higher across the region. The Nikkei rose 1.2%.",20131016
13,Capital Journal,Was GOP's Stance Worth the Price?,Tea-party Republicans believe they made an important point by setting in motion the government shutdown. The question is: Was the price paid worth the point made?,20131016
14,New York Politics,Lhota Ad Steps Up the Attack,"Republican mayoral nominee Joe Lhota unleashed  a new television ad Wednesday suggesting his opponent, Bill de Blasio, will return New York City to its crime-ridden past.",20131016
15,New York Region,Agent Cleared in Boy's Exit From School,"A school safety agent guarding the door at a Long Island City high school didn't do anything wrong when a 14-year-old boy with autism disappeared from the grounds on Oct. 4, Police Commissioner Raymond Kelly said.",20131016
16,New York Politics,A Race Defined in D.C.,"New Jersey voters weighed the federal government shutdown, the merits of the tea party and the desirability of a celebrity candidate as they trekked to the polls on Wednesday for an unusual special election for U.S. Senate.",20131016
17,Urban Gardner,The Maestro's Beethoven,"Ralph Gardner Jr. speaks with the New York Philharmonic's music director, Alan Gilbert.",20131016
18,World News,Germany Moves to Finalize Coalition Deal,"After the Greens pull out, Angela Merkel's conservatives look to the Social Democrats as their only viable coalition partner.",20131016
19,New York Region,Trial Begins for Architects of Pay System,"The three men accused of bilking New York out of tens of millions of dollars as they built its automated payroll system were honest workers who helped salvage a struggling project, attorneys for the men said.",20131016
20,New York,"Finally, Water to Flow in Manhattan","Mayor Michael R. Bloomberg descended Wednesday into a cavernous, concrete-lined chamber 200 feet under Central Park to talk about the latest progress on a New York City water tunnel decades in the making.",20131016
21,New York Region,Financial Scandal Strains Community,"Winsted, Conn., has been upended by the arrest of the town's former finance director, who allegedly embezzled more than $2 million in taxpayer money to pay for a double life in Florida.",20131016
22,Markets,Regulator Suggested Dimon Shift,James Dimon gave up his chairmanship of J.P. Morgan's main banking subsidiary after a regulator said it preferred that he no longer hold those duties.,20131016
23,MLB,Dodgers Force NLCS Back to St. Louis,Adrian Gonzalez hit two home runs and pitcher Zack Greinke allowed just two runs in seven innings to lead the Dodgers to a 6-4 Game 5 victory over the Cardinals.,20131016
24,Credit Markets,Political Accord Boosts Short-Term U.S. Debt,None,20131016
25,Politics,Business Voices Frustration With GOP,"The budget stalemate that had the U.S. flirting with default has left business and the Republican Party, longtime political allies, at a crossroads.",20131016
26,N.Y. Jets,The Patriots' Secret Admirer,Jets coach Rex Ryan compliments and covets the success Bill Belichick's New England Patriots have sustained.,20131016
27,Markets,Business Loans Ease Regional Banks' Mortgage Pain,"A slumping mortgage market pressured regional banks during the third quarter, but a pickup in commercial lending helped limit the damage.",20131016
28,Middle East,U.S. Reports Progress in Iran Talks,"Negotiations aimed at curbing Iran's nuclear program gained momentum, with senior U.S. officials saying they are seeing the outlines of a potential deal.",20131016
29,Take a Number,Nets Will Have to Divide One Ball Among Five Scorers,Loading up on scorers hasn't been a winning strategy for teams that have recently tried it.,20131016
