,section,headline,summary,date
0,None,Pepper...and Salt,Pepper...and Salt,20101014
1,Markets,"DeVry, Apollo Group: Biggest Price Decliners (DV, APOL)",Markets Data Center: Biggest Price Decliners.,20101014
2,Markets,"MBIA, Zagg: Biggest Price Gainers (MBI, ZAGG)",Markets Data Center: Biggest Price Gainers.,20101014
3,Markets,"iShares Russell 2000, VISA: Money Flow Leaders (IWM, V)",Markets Data Center: Money Flow Leaders.,20101014
4,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for Oct. 14, 2010",20101014
5,Opinion,Pepper...and Salt,Pepper...and Salt,20101014
6,US Page One,What's News: World-Wide,"What's News: World-Wide Top Stories for Oct. 14, 2010",20101014
7,Letters,Correction,None,20101014
8,None,Corrections & Amplifications,"Corrections and amplifications for Oct. 15, 2010.",20101014
9,World at a Glance,World Watch,Here is a selection of news from around the world from today's Wall Street Journal Europe.,20101014
10,Mutual Funds,Fortescue Readies $2 Billion Bond Offer,"Australian iron-ore mining company Fortescue Metals Group is looking to raise $2 billion in the U.S. and European bond markets, according to two people familiar with the matter, as the miner accelerates its expansion plans to capitalize on the currently high price of iron ore.",20101014
11,Markets,Japan Continues Intervention Talk,Japan's finance minister kept the possibility of intervention in the currency market on the table after the currency touched a 15-year high against the dollar overnight.,20101014
12,Photos,Private Properties: Photos,"Derivatives pioneer Howard Sosin buys in Palm Beach, Fla. Also, AC/DC bassist Cliff Williams lists a renovated 19th-century townhouse in Savannah, Ga., and his longtime home in Fort Myers, Fla.",20101014
13,Photos,Photos: Homes for At Least 30% Less,"Tour homes in Pinecrest, Fla., Leawood, Kan., and Des Plaines, Ill., that have undergone price cuts of 30% or more.",20101014
14,Photos,Tour 'Thunderball',"Khajak Keledjian, co-founder of the Intermix boutique chain, snags his Hamptons home three years after his first tour.",20101014
15,Management,CEO Group: Economic Risks Remain High,"The global business environment is riskier than ever and open to further devastating ""black swan"" events, according to a survey of senior U.S. executives released Thursday.",20101014
16,Photos,Cheering the Old Maize and Blue,A group of former University of Michigan cheerleaders shows that just because they're decades out of school doesn't mean they can't still do a decent backflip.,20101014
17,Media & Marketing,Cable Dispute Heats Up,A dispute between Cablevision and Fox heated up Thursday as Cablevision agreed to binding arbitration but Fox resisted. Programming could go black Friday at midnight when their contract expires.,20101014
18,Business,Corporate Watch,Corporate Watch,20101014
19,Politics,House Vote Expected on Extra Social Security Payment,"The House will vote in November on a bill to provide an extra $250 payment to Social Security recipients, lawmakers and aides said.",20101014
20,Business,Gas-Tax Revamp Pushed to Fund Transportation Projects,States are starting to lobby Congress to replace the decades-old federal tax on gasoline with a new system that would raise revenues to pay for highway and transit projects.,20101014
21,Asia Business,Rio-BHP Venture Hits Snag,"Germany signaled Thursday that it intends to block a proposed $116 billion production joint venture between Rio Tinto and BHP, effectively killing an effort to create the world's largest producer of iron ore.",20101014
22,New York,Ground Zero Rescue Workers to Get Aid,"The Port Authority of New York and New Jersey has agreed in principle to pay up to $47.5 million to settle litigation stemming from rescue and debris-removal operations following the Sept. 11, 2001, terrorist attack.",20101014
23,Education,Top 11 Gifts to Universities,"Here are 11 of the biggest private gifts to higher education announced this year, according to The Chronicle of Higher Education.",20101014
24,Photos,French Bakery Lunch,"French pastry chef François Payard recently opened a casual bakery in downtown Manhattan that serves sandwiches, salads, quiches and pastries.",20101014
25,Europe,An Object That Enlightens,"A solar-powered lamp was revealed as the much-anticipated identity of the 100th item chosen to end the BBC radio series, ""A History of the World in 100 Objects.""",20101014
26,New Securities Issues,New Securities Issues,"The following were among recent offerings and pricings in U.S. and non-U.S. capital markets, with terms and syndicate manager, based on information provided by Dow Jones Newswires and Factiva.",20101014
27,Business,Oil Slips After Inventory Data,"Crude-oil futures retreated from early gains, settling lower as a government report showed U.S. demand for petroleum products fell to the lowest level in nearly a year.",20101014
28,Mutual Funds,Investors Pull Cash From Money Funds,Assets in money-market funds declined $5.81 billion in the latest week.,20101014
29,Today's Markets,Financials Drag Dow Into Red,"Stocks closed modestly lower, snapping a four-session winning streak, amid concerns over banks' foreclosure practices.",20101014
