,section,headline,summary,date
0,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20181111
1,Business,Vista Reaches Deal to Buy Software Firm Apptio for $1.94 Billion,Tech-focused private-equity firm Vista Equity Partners struck a deal to take software company Apptio private for $1.94 billion.,20181111
2,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20181111
3,Deals,SAP to Buy Analytics Startup Qualtrics for $8 Billion,"The German software giant is counting on the deal to bolster it in the customer-relationship management software business, where Salesforce.com has the lead.",20181111
4,Business,UPS Averts Freight Strike as Union Ratifies Contract,"The Teamsters said United Parcel Service’s offer won 77% of the vote. The company said it would immediately resume pickups for its freight customers, which had been halted last week.",20181111
5,Politics,Florida Recounts Begin as Both Sides Dig In,An arduous recount process began Sunday in Florida as both sides of a close U.S. Senate race launched legal actions and the state again commanded national attention over an election controversy.,20181111
6,Politics,House Democrats to Probe Trump’s Role in Hush Payments,"House Democrats, set to take over majority control next year, plan to probe President Trump’s involvement in hush payments arranged during the 2016 campaign to two women alleging affairs.",20181111
7,Review & Outlook,Government Motors Is Back,GM floats a China-style plan to subsidize and promote electric cars.,20181111
8,Review & Outlook,The Coup That Wasn’t,"Democrats win an election, so apparently democracy works.",20181111
9,Review & Outlook,The Anti-Manufacturing Tariff,"Five months after seeking a waiver, Mid Continent still waits.",20181111
10,Tech,Rocket Lab Launches Its First Commercial Payload Into Orbit,"Rocket Lab has successfully blasted its first commercial payload into space, carrying with it the ambitions of a budding industry that is aiming to drastically cut the cost of access to space.",20181111
11,Slideshow,Photos of the Day: Nov. 11,"In photos selected Sunday by Wall Street Journal editors, people look at beach drawings of World War I soldiers in England, gondoliers prepare to race in Rhode Island, Singles Day sets a record in China, and more.",20181111
12,Europe,Far-Right Groups Join Massive March  Marking Polish Independence,"Far-right movements from across Europe joined a massive march in Warsaw to celebrate Poland’s 100th anniversary of independence, in what has become an annual gathering point for Europe’s political fringe.",20181111
13,Financial Regulation,"Trump Administration to Drive Shift at Fannie, Freddie",A split Congress provides an opportunity for the Trump administration to take steps to overhaul how the government backstops more than half the U.S. mortgage market.,20181111
14,Business,Alibaba Pulls In Record ‘Singles Day’ Sales,"The e-commerce behemoth clocked in sales of $30.8 billion in the 24-hour span that began at 12 a.m. Sunday, with consumers snapping up bargains despite China’s slowing economic growth.",20181111
15,Commodities,OPEC Moves Closer to Production Cut,OPEC is likely to agree to an oil production cut when it meets next month in Vienna as oil prices enter bear market territory and signs of oversupply loom. Saudi Arabia confirmed that it would cut its own oil supplies next month and Russia signaled that it could follow suit.,20181111
16,The Americas,The Drug War and the Caravan,Misguided American policies contributed to the growing chaos in Central America.,20181111
17,Opinion,Taking the Law Into Your Own Handheld,Some attorneys are unhappy with a new app that automates simple legal actions.,20181111
18,Opinion,‘Peace at Last’ Review: Remembering Flanders Fields,"A day of spontaneity—the war is over!—changed over time, as celebration morphed into the solemnity of Remembrance Day. Brendan Simms reviews “Peace at Last” by Guy Cuthbertson.",20181111
19,Opinion,Constitutional Ways to Curb ‘Birth Tourism’,"Enforce the ‘public charge’ provision of immigration law, and be more cautious about granting visas.",20181111
20,Opinion,Who Lost The House? John McCain,His July 2017 vote killed ObamaCare repeal and made Democratic lies impossible to refute.,20181111
21,Opinion,The Danger of Rushing Into Peace,"Gen. Pershing thought the World War I armistice was premature. He was right, and a bloodier war ensued.",20181111
22,Economy Week Ahead,"Global Economy Week Ahead: U.S. Sales, Foreign GDP Figures","Economic data in the coming week will include U.S. retail sales data as well as indicators of business activity in Japan, China and Germany.",20181111
23,Opinion,Hillary Will Run Again,"Reinventing herself as a liberal firebrand, Mrs. Clinton will easily capture the 2020 nomination.",20181111
24,Opinion,Fed’s 2% Inflation Target Prevents Deflation,Inflation and deflation aren’t symmetrical threats.,20181111
