,section,headline,summary,date
0,Journal Reports: Wealth Management,The Hidden Dangers of Automatic-Payment Apps,"For younger people, the technology has severed the connection between the things we buy and the act of paying for those things.",20190324
1,Journal Reports: Wealth Management,How Marriage Affects Student Loans,"A union can trigger changes to a borrower’s loan payments and related tax breaks, among other things.",20190324
2,Journal Reports: Wealth Management,One Way to Get Employees to Donate More to Charities,Companies that give workers a bigger say find it also helps morale and job satisfaction.,20190324
3,Journal Reports: Wealth Management,"The Digital Art Market Heats Up. (And What Is Digital Art, Anyway?)","Prices are rising, but buyers may not always know the risks—including technological obsolescence.",20190324
4,Journal Reports: Wealth Management,A TV Chef Preps Plan to Retire in Five Years,An adviser suggests Ron Duprat diversify his real-estate portfolio and factor in future health-care expenses.,20190324
5,World,"U.S. Vessels Sail Through Taiwan Strait, Defying China","The Pentagon sent two vessels through the Taiwan Strait on Sunday, a show of U.S. support for Taiwan likely to fuel concerns in Beijing that Washington is aligning increasingly with Taipei.",20190324
6,Economy Week Ahead,Economy Week Ahead: New U.S. Housing and Trade Data,"In the week ahead, the U.S. will see fresh data on the housing construction and the trade deficit, and the European Union will release its monthly survey of eurozone business and consumer confidence.",20190324
7,Deals,Thermo Fisher to Buy Brammer Bio for $1.7 Billion,Thermo Fisher Scientific’s deal would expand the lab-equipment company’s presence in the rapidly growing field of gene therapy.,20190324
8,Review & Outlook,The Mueller Conclusions,All Americans should be pleased with the end of the collusion illusion.,20190324
9,Review & Outlook,Gavin Newsom’s Fire Alarm,California’s Governor takes heat from the left for wildfire prevention.,20190324
10,Review & Outlook,Lesson of the Caliphate,It took five years to clear ISIS from its Middle East strongholds.,20190324
11,Opinion,Mueller Is Done. Now Probe the Real Scandal,Americans deserve a full accounting of the missteps of Comey and the FBI.,20190324
12,Opinion,Do Abolitionists Owe Reparations?,Collective punishment based on race wouldn’t be just compensation for the evils of slavery.,20190324
13,Opinion,Robert Mueller Has a Money Problem,Congress’s oversight on how to fund his office casts doubt on every conviction he wins.,20190324
14,Opinion,"Democrats, Join Trump Against Russian Aggression","His administration has been tough on Moscow’s meddling, both in U.S. elections and abroad.",20190324
15,State Street,N.Y. Lawmakers Have Incentive to Pass Budget on Time: a Pay Raise,"New York’s legislative leaders say they are committed to meeting a deadline to pass a budget, which would not only provide clarity for agencies such as the MTA, but also allow a future raise for lawmakers to kick in.",20190324
16,NFL,Patriots Tight End Rob Gronkowski Retires,"Rob Gronkowski, the tight end so jocular that he embodied everything the infamously stoic Patriots eschewed, called it quits Sunday.",20190324
17,Politics,Key Takeaways From the Attorney General’s Summary of Mueller Report,"The summary of Robert Mueller’s report sent by Attorney General William Barr says no finding was made of the Trump campaign conspiring with Russia, but that country clearly interfered in the election.",20190324
18,U.S.,Second Student Who Attended Parkland High School Dies in Apparent Suicide,"A second teenager who attended Marjory Stoneman Douglas High School in Parkland, Fla., during last year’s deadly mass shooting died from an apparent suicide Saturday night, police said.",20190324
19,Media & Marketing,Viacom and AT&T Negotiate to Avert Major Programming Blackout,"Viacom and AT&T were continuing negotiations to avert a programming blackout that would leave more than 24 million pay-TV customers without channels like MTV, Comedy Central and Nickelodeon, after their earlier contract expired at midnight Friday.",20190324
20,Logistics Report,Ship Operators Raise Alarms over String of Vessel Fires,"The international shipping industry is wrestling with a spate of fires aboard vessels at sea in recent months that have crippled several big cargo ships, killed a number of seafarers and cost companies and their customers hundreds of millions of dollars in damages.",20190324
21,Markets,Insurance Regulators Move to Close Loopholes,Insurance regulators are moving to plug legal loopholes used by a North Carolina insurance-company owner who lent at least $2 billion from his insurers to his personal enterprises.,20190324
22,Inside View,Rejection Is Like Rocket Fuel,"Whether it’s college or anything else, use your defeats to power every future effort.",20190324
23,Americas,Biden’s Guatemala Problem,A former attorney general who worked with a U.N. agency is accused of fraud.,20190324
24,Bookshelf,"‘Albert Gore, Sr.’ Review: From Hill Country to Capitol Hill",The young campaigner would play his ﬁddle before giving speeches from atop an actual stump. From humble beginnings political dynasties grow.,20190324
25,Opinion,Will Baltimore Make Off With the Races?,The city seeks to use eminent domain to keep the Preakness.,20190324
