,section,headline,summary,date
0,Heard on the Street,Brexit Provides Lucky Break for U.S. Homeowners,Falling interest rates are already prompting more mortgage refinancing.,20160707
1,Financial Regulation,House Seeks to Block SEC Plans for ‘Universal Ballot’ in Corporate Elections,The Securities and Exchange Commission’s plan to give activist investors more firepower to defeat company board candidates hit a House roadblock on Thursday.,20160707
2,Politics,New York City Mayor’s Comments on Police Shootings Stir Criticism,"Mayor Bill de Blasio decried the fatal shootings of black men in two U.S. cities, prompting criticism from a police union official.",20160707
3,Politics,Hoosick Falls Water Woes Draw Federal Scrutiny,A congressional committee has launched a probe of New York’s handling of water contamination in the upstate village.,20160707
4,Asia,Taiwan Train Blast Injures 24,"Police suspect the blast that engulfed one train car in flames at a station in Taipei Thursday evening, resulting in serious injuries but no fatalities, was caused by an explosive.",20160707
5,Middle East,Death Toll From Sunday Baghdad Bombing Nears 300,"The death toll from a massive Islamic State truck bombing in Baghdad over the weekend has reached at least 292, Iraq’s health ministry said.",20160707
6,U.K.,U.K. Conservative Party Members Face a Weighty Choice,"Britain’s next prime minister will for the first time be decided by a popular vote among a small sector of the British population: roughly 150,000 members of the Conservative Party.",20160707
7,U.S.,Police Body Cameras Prove Limited,Cities around the U.S. have faced a litany of issues with the devices designed to provide transparency.,20160707
8,Culture,New York City Offers a Range of Music in July,"Calender brims with must-see shows for fans of rock, Americana, 21st-century Africa or old-school hip-hop.",20160707
9,U.S.,Philando Castile Remembered as ‘Mr. Rogers With Dreadlocks’,"Philando Castile, the black man killed Wednesday by a suburban police officer in a routine traffic stop, was remembered Thursday as a gentle man who had a deep well of patience and kindness for children even in the sometimes boisterous environs of the elementary school cafeteria where he began most days before sunrise.",20160707
10,Markets,Bankruptcy Legislation for Big Banks Gains Steam,"Legislation to make the bankruptcy of a big bank more feasible is gaining steam, and that could help the largest U.S. financial firms counter criticism that they remain “too big to fail” without a taxpayer bailout.",20160707
11,Tech,Avast Software to Buy AVG Technologies for $1.3 Billion,"Czech antivirus-software maker Avast Software agreed to pay $1.3 billion to acquire rival AVG Technologies, part of a wave of mergers in computer security.",20160707
12,Opinion,"Ukraine and NATO, Complementary Allies Against Russia",No member of the alliance has Ukraine’s battlefield experience with the modern Russian army.,20160707
13,Central Banks,Video: Former BOE Chief Slams ‘Absurd’ Brexit Claims,"Mervyn King, former governor of the Bank of England, slams both sides of the U.K.’s EU referendum campaign for their “disgraceful” economic claims.",20160707
